% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.275825074e+07 +3.275825074e+07 +3.275762963e+07 +3.275762963e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +3.070771935e+07 +3.070771935e+07 +3.070709824e+07 +3.070709824e+07 +2.8816e-01 +6.1674e-02 -1.9737e-01 -2.6159e-01 +1.9519e-01
13 +2.989174223e+07 +2.989174223e+07 +2.989112112e+07 +2.989112112e+07 +7.0305e-02 +5.5549e-03 -1.6682e-01 -2.9426e-01 -1.5112e-01
20 +2.910735367e+07 +2.910735367e+07 +2.910673256e+07 +2.910673256e+07 -8.2284e-02 +4.5429e-02 -3.7526e-01 -3.2988e-01 +2.5083e-02
24 +2.833669897e+07 +2.833669897e+07 +2.833607786e+07 +2.833607786e+07 -1.8757e-01 +6.3731e-02 -1.6198e-01 -4.5513e-01 +1.6601e-01
27 +2.764476526e+07 +2.764476526e+07 +2.764414415e+07 +2.764414415e+07 -2.0101e-01 -7.7075e-02 -8.3011e-02 -7.5968e-01 +2.5020e-01
28 +2.494040403e+07 +2.494040403e+07 +2.493978292e+07 +2.493978292e+07 -7.3324e-03 +4.7505e-02 -6.6953e-02 -9.3576e-01 -2.4032e-01
37 +2.056425596e+07 +2.056425596e+07 +2.056363485e+07 +2.056363485e+07 +4.4382e-02 +3.6573e-01 -1.6274e-01 -1.2616e+00 -8.1552e-01
46 +1.718428970e+07 +1.718428970e+07 +1.718366859e+07 +1.718366859e+07 -1.2677e-01 +7.1463e-01 -7.1562e-02 -1.3973e+00 -8.0374e-01
51 +1.167264531e+07 +1.167264531e+07 +1.167202420e+07 +1.167202420e+07 -2.9961e-01 +1.2741e+00 +3.5951e-01 -1.8583e+00 -8.5094e-02
58 +7.581590590e+06 +7.581590590e+06 +7.580969480e+06 +7.580969480e+06 +6.3055e-01 +1.9661e+00 -6.4688e-01 -2.9525e+00 -4.1707e-01
60 +6.797910323e+06 +6.797910323e+06 +6.797289213e+06 +6.797289213e+06 -7.0691e-01 +1.6097e+00 +1.9118e-01 -2.8083e+00 -9.7447e-01
67 +6.315263874e+06 +6.315263874e+06 +6.314642764e+06 +6.314642764e+06 -4.7905e-01 +1.6215e+00 +4.3844e-02 -3.0456e+00 -6.5677e-01
