% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.592654473e+03 +6.592654473e+03 +6.046154473e+03 +6.046154473e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.383059835e+03 +6.383059835e+03 +5.836559835e+03 +5.836559835e+03 +2.5150e-01 +1.6392e-01 -2.3360e-01 +2.0652e-01 +1.9422e-01
3 +3.616589726e+03 +3.616589726e+03 +3.070089726e+03 +3.070089726e+03 -1.9546e-01 -4.3228e-02 -6.6387e-02 -8.0828e-02 +3.3060e-01
15 +9.863616214e+02 +9.863616214e+02 +4.398616214e+02 +4.398616214e+02 +7.0139e-02 -4.5131e-01 -2.4821e-01 -3.6199e-01 +7.5549e-01
18 +1.585619037e+02 +1.585619037e+02 -3.879380963e+02 -3.879380963e+02 -2.8737e-01 -3.7995e-01 -2.1235e-01 -8.5346e-01 +1.5922e+00
30 +1.137311733e+01 +1.137311733e+01 -5.351268827e+02 -5.351268827e+02 -5.2051e-01 -6.7366e-01 +1.4030e-01 -9.5044e-01 +1.0765e+00
35 +4.789833211e+00 +4.789833211e+00 -5.417101668e+02 -5.417101668e+02 -6.0779e-01 +5.9546e-01 -1.1527e-01 -7.8279e-01 +1.4208e+00
47 +4.072975033e+00 +4.072975033e+00 -5.424270250e+02 -5.424270250e+02 +1.3398e-01 +1.3318e-01 +4.6560e-02 -1.8016e+00 +1.7546e+00
57 +3.753418131e+00 +3.753418131e+00 -5.427465819e+02 -5.427465819e+02 -4.5692e-01 +7.0652e-02 +6.2872e-01 -1.2761e+00 +1.7814e+00
73 +3.182339367e+00 +3.182339367e+00 -5.433176606e+02 -5.433176606e+02 +7.4999e-01 +5.7133e-01 +1.2075e+00 -7.7825e-01 +1.2765e+00
138 +3.097477609e+00 +3.097477609e+00 -5.434025224e+02 -5.434025224e+02 +1.9266e+00 +2.8923e-01 +2.3929e+00 -1.5272e+00 +2.2543e+00
169 +2.933649444e+00 +2.933649444e+00 -5.435663506e+02 -5.435663506e+02 +1.7243e+00 +8.9452e-01 +2.4455e+00 -1.5208e+00 +1.6250e+00
198 +2.671857456e+00 +2.671857456e+00 -5.438281425e+02 -5.438281425e+02 +1.2664e+00 +9.3651e-01 +2.2638e+00 -5.7213e-01 +2.1123e+00
217 +2.538566506e+00 +2.538566506e+00 -5.439614335e+02 -5.439614335e+02 +1.2427e+00 +2.9057e-01 +2.0145e+00 -1.1790e+00 +2.3610e+00
227 +2.139756121e+00 +2.139756121e+00 -5.443602439e+02 -5.443602439e+02 +1.5553e+00 +2.3612e-01 +2.0072e+00 -1.0058e+00 +2.4467e+00
291 +1.777683963e+00 +1.777683963e+00 -5.447223160e+02 -5.447223160e+02 +1.5094e+00 +3.2581e-01 +1.9374e+00 -1.1875e+00 +2.3129e+00
364 +1.545277135e+00 +1.545277135e+00 -5.449547229e+02 -5.449547229e+02 +1.4858e+00 +3.5772e-01 +1.9739e+00 -2.0383e+00 +2.1268e+00
