% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.483510099e+01 +2.483510099e+01 +3.170510099e+01 +3.170510099e+01 +0.0000e+00 +0.0000e+00
4 +5.155100811e+00 +5.155100811e+00 +1.202510081e+01 +1.202510081e+01 -3.1315e-01 +5.3752e-02
38 +1.945032682e+00 +1.945032682e+00 +8.815032682e+00 +8.815032682e+00 -4.3403e-02 +2.1229e-01
729 +1.016013584e+00 +1.016013584e+00 +7.886013584e+00 +7.886013584e+00 +1.9103e+00 +1.8193e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.874812351e+01 +3.874812351e+01 +3.875812351e+01 +3.875812351e+01 +0.0000e+00 +0.0000e+00
5 +3.697390330e+01 +3.697390330e+01 +3.698390330e+01 +3.698390330e+01 -1.2578e-01 +2.6810e-01
7 +3.497280134e+01 +3.497280134e+01 +3.498280134e+01 +3.498280134e+01 +2.9475e-02 -1.6937e-01
8 +2.918615608e+01 +2.918615608e+01 +2.919615608e+01 +2.919615608e+01 -2.7815e-02 -1.5633e-01
9 +9.076092282e+00 +9.076092282e+00 +9.086092282e+00 +9.086092282e+00 -2.7849e-01 -1.9793e-01
14 +8.212872497e+00 +8.212872497e+00 +8.222872497e+00 +8.222872497e+00 -3.5663e-01 +1.6136e-01
48 +5.797153104e+00 +5.797153104e+00 +5.807153104e+00 +5.807153104e+00 -6.4553e-01 +2.5684e-01
55 +5.270007485e+00 +5.270007485e+00 +5.280007485e+00 +5.280007485e+00 -8.1648e-01 -1.3078e-01
186 +3.315200737e+00 +3.315200737e+00 +3.325200737e+00 +3.325200737e+00 -2.1452e-01 -8.7527e-01
233 +2.807366101e+00 +2.807366101e+00 +2.817366101e+00 +2.817366101e+00 +2.2634e+00 -1.1336e+00
456 +1.544003066e+00 +1.544003066e+00 +1.554003066e+00 +1.554003066e+00 +2.2220e+00 -2.1082e+00
1557 +8.952070051e-01 +8.952070051e-01 +9.052070051e-01 +9.052070051e-01 +5.1723e+00 -8.6860e-01
1693 +7.365632923e-01 +7.365632923e-01 +7.465632923e-01 +7.465632923e-01 +5.1709e+00 -8.6821e-01
1709 +5.938184383e-01 +5.938184383e-01 +6.038184383e-01 +6.038184383e-01 +5.1687e+00 -8.6793e-01
1740 +1.883547877e-01 +1.883547877e-01 +1.983547877e-01 +1.983547877e-01 +5.1676e+00 -8.6717e-01
1918 +1.423918918e-01 +1.423918918e-01 +1.523918918e-01 +1.523918918e-01 +5.1668e+00 -8.6663e-01
1949 +1.208979102e-01 +1.208979102e-01 +1.308979102e-01 +1.308979102e-01 +5.1668e+00 -8.6673e-01
1954 +9.811802483e-02 +9.811802483e-02 +1.081180248e-01 +1.081180248e-01 +5.1669e+00 -8.6675e-01
1981 +9.670189989e-02 +9.670189989e-02 +1.067018999e-01 +1.067018999e-01 +5.1669e+00 -8.6673e-01
1998 +5.006498234e-02 +5.006498234e-02 +6.006498234e-02 +6.006498234e-02 +5.1671e+00 -8.6683e-01
2115 +4.689751934e-02 +4.689751934e-02 +5.689751934e-02 +5.689751934e-02 +5.1671e+00 -8.6683e-01
2130 +4.567673113e-02 +4.567673113e-02 +5.567673113e-02 +5.567673113e-02 +5.1671e+00 -8.6683e-01
2131 +4.383098436e-02 +4.383098436e-02 +5.383098436e-02 +5.383098436e-02 +5.1671e+00 -8.6683e-01
2141 +4.106124488e-02 +4.106124488e-02 +5.106124488e-02 +5.106124488e-02 +5.1671e+00 -8.6684e-01
2158 +3.918232663e-02 +3.918232663e-02 +4.918232663e-02 +4.918232663e-02 +5.1671e+00 -8.6685e-01
2186 +3.850965287e-02 +3.850965287e-02 +4.850965287e-02 +4.850965287e-02 +5.1671e+00 -8.6685e-01
2202 +3.769243262e-02 +3.769243262e-02 +4.769243262e-02 +4.769243262e-02 +5.1671e+00 -8.6685e-01
2207 +3.580776906e-02 +3.580776906e-02 +4.580776906e-02 +4.580776906e-02 +5.1671e+00 -8.6685e-01
2212 +3.472247426e-02 +3.472247426e-02 +4.472247426e-02 +4.472247426e-02 +5.1671e+00 -8.6685e-01
2213 +3.423979542e-02 +3.423979542e-02 +4.423979542e-02 +4.423979542e-02 +5.1671e+00 -8.6685e-01
2244 +3.324919172e-02 +3.324919172e-02 +4.324919172e-02 +4.324919172e-02 +5.1671e+00 -8.6685e-01
2260 +3.306852662e-02 +3.306852662e-02 +4.306852662e-02 +4.306852662e-02 +5.1671e+00 -8.6685e-01
2270 +3.210776281e-02 +3.210776281e-02 +4.210776281e-02 +4.210776281e-02 +5.1671e+00 -8.6686e-01
2288 +3.135100154e-02 +3.135100154e-02 +4.135100154e-02 +4.135100154e-02 +5.1671e+00 -8.6685e-01
2306 +3.005883363e-02 +3.005883363e-02 +4.005883363e-02 +4.005883363e-02 +5.1671e+00 -8.6686e-01
2358 +2.866260404e-02 +2.866260404e-02 +3.866260404e-02 +3.866260404e-02 +5.1671e+00 -8.6686e-01
2487 +2.814424363e-02 +2.814424363e-02 +3.814424363e-02 +3.814424363e-02 +5.1671e+00 -8.6686e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.063859804e+01 +6.063859804e+01 -6.997140196e+01 -6.997140196e+01 +0.0000e+00 +0.0000e+00
2 +3.183227405e+01 +3.183227405e+01 -9.877772595e+01 -9.877772595e+01 -3.6296e-01 +7.3143e-02
3 +2.538954007e+01 +2.538954007e+01 -1.052204599e+02 -1.052204599e+02 -1.7824e-01 +8.2245e-02
7 +2.346443961e+01 +2.346443961e+01 -1.071455604e+02 -1.071455604e+02 -3.6062e-01 +3.8462e-01
8 +6.679247520e+00 +6.679247520e+00 -1.239307525e+02 -1.239307525e+02 +9.1523e-02 +8.0019e-02
32 +6.320030980e+00 +6.320030980e+00 -1.242899690e+02 -1.242899690e+02 +2.8471e-01 +1.6915e-01
39 +2.972234505e+00 +2.972234505e+00 -1.276377655e+02 -1.276377655e+02 +3.2471e-01 -2.2651e-01
108 +2.685083066e+00 +2.685083066e+00 -1.279249169e+02 -1.279249169e+02 -6.4302e-02 +2.3343e+00
145 +1.175819219e+00 +1.175819219e+00 -1.294341808e+02 -1.294341808e+02 -2.2313e+00 +5.5968e+00
773 +3.723989632e-01 +3.723989632e-01 -1.302376010e+02 -1.302376010e+02 -4.1294e+00 -1.9985e+00
1174 +1.645277932e-01 +1.645277932e-01 -1.304454722e+02 -1.304454722e+02 -3.9183e+00 +1.4438e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.548126590e+01 +5.548126590e+01 -1.676387341e+02 -1.676387341e+02 +0.0000e+00 +0.0000e+00
2 +4.295510657e+01 +4.295510657e+01 -1.801648934e+02 -1.801648934e+02 +3.3814e-01 +3.7177e-01
3 +3.103478055e+01 +3.103478055e+01 -1.920852195e+02 -1.920852195e+02 +1.3653e-01 +7.7246e-04
4 +7.414884161e+00 +7.414884161e+00 -2.157051158e+02 -2.157051158e+02 +1.1543e-01 +4.5794e-02
86 +6.920521390e+00 +6.920521390e+00 -2.161994786e+02 -2.161994786e+02 +5.3414e-02 +6.7411e-02
143 +2.821711674e+00 +2.821711674e+00 -2.202982883e+02 -2.202982883e+02 -1.5804e-02 +3.0528e-02
168 +2.117853738e+00 +2.117853738e+00 -2.210021463e+02 -2.210021463e+02 -4.5574e-02 +1.6757e-02
190 +1.716794219e+00 +1.716794219e+00 -2.214032058e+02 -2.214032058e+02 -3.7709e-02 +2.0037e-02
203 +1.654723613e+00 +1.654723613e+00 -2.214652764e+02 -2.214652764e+02 -3.5039e-02 +1.9922e-02
215 +2.623406494e-01 +2.623406494e-01 -2.228576594e+02 -2.228576594e+02 -4.2308e-02 +1.6922e-02
239 +2.022079922e-01 +2.022079922e-01 -2.229177920e+02 -2.229177920e+02 -3.9774e-02 +1.8179e-02
279 +1.428848378e-01 +1.428848378e-01 -2.229771152e+02 -2.229771152e+02 -4.0892e-02 +1.7531e-02
284 +1.109024680e-01 +1.109024680e-01 -2.230090975e+02 -2.230090975e+02 -4.1759e-02 +1.7133e-02
288 +7.169589529e-02 +7.169589529e-02 -2.230483041e+02 -2.230483041e+02 -4.1211e-02 +1.7469e-02
295 +3.740585649e-02 +3.740585649e-02 -2.230825941e+02 -2.230825941e+02 -4.1194e-02 +1.7457e-02
409 +3.413326651e-02 +3.413326651e-02 -2.230858667e+02 -2.230858667e+02 -4.0907e-02 +1.7596e-02
441 +3.365823131e-02 +3.365823131e-02 -2.230863418e+02 -2.230863418e+02 -4.0911e-02 +1.7598e-02
547 +3.234858706e-02 +3.234858706e-02 -2.230876514e+02 -2.230876514e+02 -4.0881e-02 +1.7612e-02
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.617331483e+01 +6.617331483e+01 +2.174331483e+01 +2.174331483e+01 +0.0000e+00 +0.0000e+00
2 +5.249880431e+01 +5.249880431e+01 +8.068804306e+00 +8.068804306e+00 +2.2746e-02 +8.3754e-02
3 +4.234698128e+01 +4.234698128e+01 -2.083018724e+00 -2.083018724e+00 -3.0454e-01 -5.9720e-02
4 +3.193480816e+01 +3.193480816e+01 -1.249519184e+01 -1.249519184e+01 -1.5632e-01 +3.9190e-01
6 +8.717490513e+00 +8.717490513e+00 -3.571250949e+01 -3.571250949e+01 +3.7147e-03 -1.7242e-01
49 +8.315923786e+00 +8.315923786e+00 -3.611407621e+01 -3.611407621e+01 +1.8851e-01 -2.6357e-01
57 +6.298655675e+00 +6.298655675e+00 -3.813134432e+01 -3.813134432e+01 -1.5011e-01 -6.0852e-01
59 +1.591897920e+00 +1.591897920e+00 -4.283810208e+01 -4.283810208e+01 -6.0454e-01 -2.1645e-02
132 +9.437061592e-01 +9.437061592e-01 -4.348629384e+01 -4.348629384e+01 +2.9153e-01 -3.7251e-01
480 +3.774687495e-01 +3.774687495e-01 -4.405253125e+01 -4.405253125e+01 -1.9994e+00 -2.1494e+00
% function evaluation | noise-free fitness - Fopt (-7.728000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.944032037e+01 +2.944032037e+01 -4.783967963e+01 -4.783967963e+01 +0.0000e+00 +0.0000e+00
5 +2.555406162e+01 +2.555406162e+01 -5.172593838e+01 -5.172593838e+01 +1.7592e-01 +9.3764e-03
15 +8.573469212e+00 +8.573469212e+00 -6.870653079e+01 -6.870653079e+01 +3.7449e-02 -2.1453e-01
45 +7.751879116e+00 +7.751879116e+00 -6.952812088e+01 -6.952812088e+01 +3.2862e-01 -5.7388e-01
51 +6.278220398e+00 +6.278220398e+00 -7.100177960e+01 -7.100177960e+01 +8.8414e-02 -1.6621e+00
130 +4.295406895e+00 +4.295406895e+00 -7.298459311e+01 -7.298459311e+01 +2.3784e-01 +5.6364e-02
216 +3.265151563e+00 +3.265151563e+00 -7.401484844e+01 -7.401484844e+01 +8.3176e-01 -5.0156e-01
478 +3.174017291e+00 +3.174017291e+00 -7.410598271e+01 -7.410598271e+01 +6.8510e-01 -3.7564e-01
518 +1.367338258e+00 +1.367338258e+00 -7.591266174e+01 -7.591266174e+01 +1.3862e+00 -3.0893e-01
2708 +8.458834856e-01 +8.458834856e-01 -7.643411651e+01 -7.643411651e+01 -3.9343e+00 -2.6720e+00
% function evaluation | noise-free fitness - Fopt (-8.121000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.223994933e+01 +6.223994933e+01 -1.897005067e+01 -1.897005067e+01 +0.0000e+00 +0.0000e+00
2 +2.235757093e+01 +2.235757093e+01 -5.885242907e+01 -5.885242907e+01 +5.6602e-02 -6.7504e-02
15 +1.791946229e+01 +1.791946229e+01 -6.329053771e+01 -6.329053771e+01 +1.6664e-01 -9.3146e-02
28 +6.530016005e+00 +6.530016005e+00 -7.467998399e+01 -7.467998399e+01 +1.3113e-01 -2.7879e-01
29 +5.855793426e+00 +5.855793426e+00 -7.535420657e+01 -7.535420657e+01 -1.1318e-02 +1.0187e-01
33 +1.620477945e+00 +1.620477945e+00 -7.958952205e+01 -7.958952205e+01 +1.2295e-01 -2.6285e-02
% function evaluation | noise-free fitness - Fopt (6.822800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.232748056e+01 +3.232748056e+01 +7.146074806e+02 +7.146074806e+02 +0.0000e+00 +0.0000e+00
5 +2.681478070e+01 +2.681478070e+01 +7.090947807e+02 +7.090947807e+02 -3.0312e-01 +5.0945e-01
10 +3.995932195e+00 +3.995932195e+00 +6.862759322e+02 +6.862759322e+02 +1.0274e-01 +6.6103e-01
80 +2.175561645e+00 +2.175561645e+00 +6.844555616e+02 +6.844555616e+02 -2.9434e-01 +5.7978e-01
246 +1.436255113e+00 +1.436255113e+00 +6.837162551e+02 +6.837162551e+02 -1.8225e-01 +2.0280e-01
500 +4.191454510e-01 +4.191454510e-01 +6.826991455e+02 +6.826991455e+02 -1.0589e+00 +3.7130e-01
% function evaluation | noise-free fitness - Fopt (-7.168200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.353177233e+01 +4.353177233e+01 -6.732882277e+02 -6.732882277e+02 +0.0000e+00 +0.0000e+00
2 +1.501247003e+01 +1.501247003e+01 -7.018075300e+02 -7.018075300e+02 -1.0572e-01 -6.0604e-02
4 +7.813149941e+00 +7.813149941e+00 -7.090068501e+02 -7.090068501e+02 -2.6934e-01 +1.3483e-01
133 +6.733464015e+00 +6.733464015e+00 -7.100865360e+02 -7.100865360e+02 -1.9787e+00 -1.0134e-01
163 +3.043957987e+00 +3.043957987e+00 -7.137760420e+02 -7.137760420e+02 -1.3473e+00 +5.1503e-02
189 +2.155861195e+00 +2.155861195e+00 -7.146641388e+02 -7.146641388e+02 -1.3284e+00 +1.6355e-01
882 +6.953906619e-01 +6.953906619e-01 -7.161246093e+02 -7.161246093e+02 +2.5205e+00 +8.1256e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.367935968e+01 +4.367935968e+01 -9.563206403e+02 -9.563206403e+02 +0.0000e+00 +0.0000e+00
3 +1.136905316e+01 +1.136905316e+01 -9.886309468e+02 -9.886309468e+02 -2.1595e-01 +1.3950e-01
10 +7.973052156e+00 +7.973052156e+00 -9.920269478e+02 -9.920269478e+02 +1.2956e-01 +2.2443e-02
11 +7.301713143e+00 +7.301713143e+00 -9.926982869e+02 -9.926982869e+02 +2.3518e-01 +5.7534e-02
15 +6.697971946e+00 +6.697971946e+00 -9.933020281e+02 -9.933020281e+02 -1.3145e-01 +1.0978e-01
37 +6.441767191e+00 +6.441767191e+00 -9.935582328e+02 -9.935582328e+02 +1.2724e-01 +7.7081e-02
68 +3.507208797e+00 +3.507208797e+00 -9.964927912e+02 -9.964927912e+02 +2.2314e-01 +5.8468e-02
149 +2.571765812e+00 +2.571765812e+00 -9.974282342e+02 -9.974282342e+02 +1.6933e-01 +7.7215e-02
