% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.181909657e+02 +1.181909657e+02 -3.438990343e+02 -3.438990343e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +1.094104305e+02 +1.094104305e+02 -3.526795695e+02 -3.526795695e+02 +1.9638e-01 +8.4403e-02 -1.2989e-02 -9.3959e-02 -3.3181e-01
37 +1.047890422e+02 +1.047890422e+02 -3.573009578e+02 -3.573009578e+02 +1.4915e-01 +1.2718e-01 -1.9766e-01 -7.3399e-02 +4.4937e-02
46 +1.020272219e+02 +1.020272219e+02 -3.600627781e+02 -3.600627781e+02 +2.0817e-01 -8.7099e-02 -7.7898e-03 -1.8006e-01 -4.5166e-02
52 +9.507822962e+01 +9.507822962e+01 -3.670117704e+02 -3.670117704e+02 +6.5664e-02 -4.1451e-02 -5.4370e-02 -1.7317e-01 +1.0343e-01
86 +8.697353997e+01 +8.697353997e+01 -3.751164600e+02 -3.751164600e+02 +3.8686e-01 -3.6480e-02 -1.1741e-01 -1.1670e-01 +9.6247e-02
88 +8.451439272e+01 +8.451439272e+01 -3.775756073e+02 -3.775756073e+02 +4.5020e-01 +1.9632e-02 -8.2338e-02 -1.9030e-01 +5.9493e-02
141 +8.228834029e+01 +8.228834029e+01 -3.798016597e+02 -3.798016597e+02 +4.1561e-01 +1.3383e-03 -8.9563e-02 -1.6174e-01 +3.9800e-02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.918840342e+02 +1.918840342e+02 +2.695440342e+02 +2.695440342e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.706889760e+02 +1.706889760e+02 +2.483489760e+02 +2.483489760e+02 -1.1070e-01 -5.0508e-02 +1.2224e-01 +1.5588e-01 -1.4429e-01
4 +1.672171705e+02 +1.672171705e+02 +2.448771705e+02 +2.448771705e+02 -1.1752e-01 -7.4147e-03 -6.5574e-03 -2.8816e-02 +1.9237e-01
6 +1.528880093e+02 +1.528880093e+02 +2.305480093e+02 +2.305480093e+02 -3.9467e-01 -2.6413e-01 -3.0778e-01 -1.2317e-01 +2.6261e-01
13 +1.511835376e+02 +1.511835376e+02 +2.288435376e+02 +2.288435376e+02 -1.5734e-01 +3.1390e-01 -2.0344e-01 +3.2752e-01 +2.4693e-01
14 +1.429748164e+02 +1.429748164e+02 +2.206348164e+02 +2.206348164e+02 -3.6737e-01 -7.2099e-03 -1.4334e-01 -3.4449e-02 +6.0420e-01
35 +1.376393794e+02 +1.376393794e+02 +2.152993794e+02 +2.152993794e+02 -1.5498e-01 +6.0639e-01 -4.6546e-01 +9.8011e-01 +6.8843e-01
41 +1.321542869e+02 +1.321542869e+02 +2.098142869e+02 +2.098142869e+02 -8.6635e-01 +8.7895e-01 -2.7317e-01 +6.0754e-01 +2.3240e-01
43 +9.581322716e+01 +9.581322716e+01 +1.734732272e+02 +1.734732272e+02 -5.8685e-01 +6.1866e-01 -2.2578e-01 +1.2811e+00 +7.4767e-01
55 +9.383756193e+01 +9.383756193e+01 +1.714975619e+02 +1.714975619e+02 -7.2424e-01 -1.0506e-01 -2.2301e-01 +2.0426e+00 +8.7506e-01
57 +8.542905832e+01 +8.542905832e+01 +1.630890583e+02 +1.630890583e+02 -3.1584e-01 -1.4178e-01 +2.0193e-01 +1.3145e+00 +1.0502e+00
71 +8.109502535e+01 +8.109502535e+01 +1.587550253e+02 +1.587550253e+02 -2.9080e-01 -2.0251e-01 +2.3907e-01 +2.0735e+00 +9.7296e-01
75 +7.162426929e+01 +7.162426929e+01 +1.492842693e+02 +1.492842693e+02 -1.1193e-01 -4.1942e-02 +4.0881e-01 +2.1854e+00 +2.0829e+00
