% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.012980258e+01 +7.012980258e+01 -3.919601974e+02 -3.919601974e+02 +0.0000e+00 +0.0000e+00
8 +6.512083283e+01 +6.512083283e+01 -3.969691672e+02 -3.969691672e+02 +1.8865e-01 +1.6021e-01
9 +6.228189455e+01 +6.228189455e+01 -3.998081055e+02 -3.998081055e+02 +6.9896e-02 +6.8379e-02
11 +4.053226112e+01 +4.053226112e+01 -4.215577389e+02 -4.215577389e+02 +3.0087e-01 +4.8311e-01
16 +3.754327956e+01 +3.754327956e+01 -4.245467204e+02 -4.245467204e+02 +2.4823e-01 +7.9982e-01
19 +3.608912168e+01 +3.608912168e+01 -4.260008783e+02 -4.260008783e+02 +2.3006e-01 +1.0495e+00
23 +2.704411220e+01 +2.704411220e+01 -4.350458878e+02 -4.350458878e+02 +1.3066e+00 +8.7744e-01
30 +1.226234313e+01 +1.226234313e+01 -4.498276569e+02 -4.498276569e+02 +2.3226e-01 +2.6798e+00
78 +6.166796454e+00 +6.166796454e+00 -4.559232035e+02 -4.559232035e+02 +2.3981e-01 +2.2940e+00
110 +5.881438348e+00 +5.881438348e+00 -4.562085617e+02 -4.562085617e+02 +4.1364e-01 +2.5869e+00
132 +4.373782279e+00 +4.373782279e+00 -4.577162177e+02 -4.577162177e+02 +4.0755e-01 +2.3130e+00
155 +4.025643760e+00 +4.025643760e+00 -4.580643562e+02 -4.580643562e+02 +3.7974e-01 +2.2958e+00
307 +3.980046811e+00 +3.980046811e+00 -4.581099532e+02 -4.581099532e+02 +3.8598e-01 +2.2997e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.609031571e+01 +4.609031571e+01 +1.237503157e+02 +1.237503157e+02 +0.0000e+00 +0.0000e+00
2 +3.070908592e+01 +3.070908592e+01 +1.083690859e+02 +1.083690859e+02 +4.5108e-01 +1.7431e-01
6 +2.172062110e+01 +2.172062110e+01 +9.938062110e+01 +9.938062110e+01 +3.4635e-01 -8.5327e-02
10 +9.669155102e+00 +9.669155102e+00 +8.732915510e+01 +8.732915510e+01 +5.7565e-01 -2.7360e-01
20 +9.272779443e+00 +9.272779443e+00 +8.693277944e+01 +8.693277944e+01 +2.7022e-01 -5.1976e-01
36 +6.128200588e+00 +6.128200588e+00 +8.378820059e+01 +8.378820059e+01 +2.2200e+00 -8.5624e-01
47 +3.359215526e+00 +3.359215526e+00 +8.101921553e+01 +8.101921553e+01 +2.3633e+00 -1.1946e+00
189 +1.775250669e+00 +1.775250669e+00 +7.943525067e+01 +7.943525067e+01 +1.3853e+00 -8.7431e-01
249 +1.610913238e-01 +1.610913238e-01 +7.782109132e+01 +7.782109132e+01 +2.3758e+00 -8.5012e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.905594479e+01 +1.905594479e+01 +1.347359448e+02 +1.347359448e+02 +0.0000e+00 +0.0000e+00
12 +1.774887990e+01 +1.774887990e+01 +1.334288799e+02 +1.334288799e+02 -9.7449e-02 -3.9703e-01
17 +1.604576871e+01 +1.604576871e+01 +1.317257687e+02 +1.317257687e+02 +2.2579e-01 -3.7423e-02
27 +1.456803434e+01 +1.456803434e+01 +1.302480343e+02 +1.302480343e+02 -3.6581e-02 -3.9933e-01
29 +1.007962537e+01 +1.007962537e+01 +1.257596254e+02 +1.257596254e+02 +3.3431e-01 -3.8448e-01
42 +9.793491263e+00 +9.793491263e+00 +1.254734913e+02 +1.254734913e+02 +1.2936e-01 -3.8399e-01
57 +9.410985448e+00 +9.410985448e+00 +1.250909854e+02 +1.250909854e+02 +1.8094e-01 -3.8061e-01
90 +9.201210866e+00 +9.201210866e+00 +1.248812109e+02 +1.248812109e+02 +1.2377e-01 -4.1181e-01
91 +8.650983146e+00 +8.650983146e+00 +1.243309831e+02 +1.243309831e+02 +1.4470e-01 -3.9789e-01
102 +8.337655285e+00 +8.337655285e+00 +1.240176553e+02 +1.240176553e+02 +1.6643e-01 -4.0743e-01
117 +8.183495107e+00 +8.183495107e+00 +1.238634951e+02 +1.238634951e+02 +1.9318e-01 -3.9633e-01
124 +8.020081632e+00 +8.020081632e+00 +1.237000816e+02 +1.237000816e+02 +1.9912e-01 -4.0441e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.293437844e+01 +8.293437844e+01 +7.922437844e+01 +7.922437844e+01 +0.0000e+00 +0.0000e+00
3 +7.473455654e+01 +7.473455654e+01 +7.102455654e+01 +7.102455654e+01 -2.4354e-01 -1.6628e-01
6 +7.305949183e+01 +7.305949183e+01 +6.934949183e+01 +6.934949183e+01 +4.0507e-01 -1.7321e-01
8 +6.159978910e+01 +6.159978910e+01 +5.788978910e+01 +5.788978910e+01 +1.0112e-02 -1.3720e-01
11 +5.388935373e+01 +5.388935373e+01 +5.017935373e+01 +5.017935373e+01 -1.1520e-01 -7.1897e-01
16 +4.928737555e+01 +4.928737555e+01 +4.557737555e+01 +4.557737555e+01 +8.1133e-02 -5.0224e-01
19 +4.802785798e+01 +4.802785798e+01 +4.431785798e+01 +4.431785798e+01 +3.6761e-01 -6.1002e-01
21 +3.402717086e+01 +3.402717086e+01 +3.031717086e+01 +3.031717086e+01 +1.0397e-01 -1.1964e+00
32 +8.499193041e+00 +8.499193041e+00 +4.789193041e+00 +4.789193041e+00 +1.1901e+00 -2.0273e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.157176513e+01 +5.157176513e+01 +1.837517651e+02 +1.837517651e+02 +0.0000e+00 +0.0000e+00
3 +4.581949182e+01 +4.581949182e+01 +1.779994918e+02 +1.779994918e+02 -9.3264e-02 +2.3927e-01
8 +4.020856490e+01 +4.020856490e+01 +1.723885649e+02 +1.723885649e+02 -1.9234e-03 +2.8189e-01
12 +3.879588055e+01 +3.879588055e+01 +1.709758805e+02 +1.709758805e+02 +8.0087e-02 +5.4709e-01
16 +3.056205624e+01 +3.056205624e+01 +1.627420562e+02 +1.627420562e+02 -8.9725e-02 +4.9331e-01
25 +2.894066690e+01 +2.894066690e+01 +1.611206669e+02 +1.611206669e+02 +4.7142e-01 +1.2326e+00
28 +2.628153723e+01 +2.628153723e+01 +1.584615372e+02 +1.584615372e+02 +4.0449e-01 +1.4648e+00
34 +1.203319215e+01 +1.203319215e+01 +1.442131922e+02 +1.442131922e+02 +6.3121e-01 +1.8062e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.432412860e+02 +1.432412860e+02 +1.143241286e+03 +1.143241286e+03 +0.0000e+00 +0.0000e+00
3 +1.304557753e+02 +1.304557753e+02 +1.130455775e+03 +1.130455775e+03 +1.2947e-02 +5.2476e-02
5 +1.128158790e+02 +1.128158790e+02 +1.112815879e+03 +1.112815879e+03 -4.9073e-02 +1.3070e-01
7 +1.008998335e+02 +1.008998335e+02 +1.100899834e+03 +1.100899834e+03 +9.2962e-02 +4.0928e-01
10 +9.267677563e+01 +9.267677563e+01 +1.092676776e+03 +1.092676776e+03 -2.7950e-01 +5.9471e-01
18 +7.699785801e+01 +7.699785801e+01 +1.076997858e+03 +1.076997858e+03 -5.2379e-01 +8.0705e-01
22 +7.038768950e+01 +7.038768950e+01 +1.070387689e+03 +1.070387689e+03 -5.4020e-01 +7.2332e-01
28 +5.453510098e+01 +5.453510098e+01 +1.054535101e+03 +1.054535101e+03 -1.5004e+00 +1.4179e+00
34 +5.329059997e+01 +5.329059997e+01 +1.053290600e+03 +1.053290600e+03 -8.3760e-01 +2.2474e+00
37 +3.308700992e+01 +3.308700992e+01 +1.033087010e+03 +1.033087010e+03 -1.4808e-01 +2.1009e+00
45 +2.334318203e+01 +2.334318203e+01 +1.023343182e+03 +1.023343182e+03 +8.7580e-01 +3.3988e+00
51 +1.596422373e+01 +1.596422373e+01 +1.015964224e+03 +1.015964224e+03 -4.2233e-01 +2.3453e+00
71 +1.328377627e+01 +1.328377627e+01 +1.013283776e+03 +1.013283776e+03 -5.0086e-01 +2.7033e+00
73 +1.168242786e+01 +1.168242786e+01 +1.011682428e+03 +1.011682428e+03 -4.7768e-01 +2.6932e+00
87 +9.476491874e+00 +9.476491874e+00 +1.009476492e+03 +1.009476492e+03 -3.0094e-01 +3.8968e+00
88 +6.956011402e+00 +6.956011402e+00 +1.006956011e+03 +1.006956011e+03 -5.5060e-01 +3.3321e+00
92 +6.593861571e+00 +6.593861571e+00 +1.006593862e+03 +1.006593862e+03 -2.5789e-01 +3.0136e+00
134 +6.269323817e+00 +6.269323817e+00 +1.006269324e+03 +1.006269324e+03 -4.5618e-01 +3.3614e+00
192 +5.038144372e+00 +5.038144372e+00 +1.005038144e+03 +1.005038144e+03 +5.8674e-01 +3.2889e+00
194 +4.468759755e+00 +4.468759755e+00 +1.004468760e+03 +1.004468760e+03 +6.5824e-01 +3.0119e+00
212 +2.525631723e+00 +2.525631723e+00 +1.002525632e+03 +1.002525632e+03 +6.1407e-01 +3.0163e+00
241 +2.229204386e+00 +2.229204386e+00 +1.002229204e+03 +1.002229204e+03 +5.4559e-01 +3.3136e+00
254 +1.917352602e+00 +1.917352602e+00 +1.001917353e+03 +1.001917353e+03 +5.6238e-01 +3.3128e+00
257 +1.633490978e+00 +1.633490978e+00 +1.001633491e+03 +1.001633491e+03 +5.4566e-01 +3.3240e+00
278 +1.432423615e+00 +1.432423615e+00 +1.001432424e+03 +1.001432424e+03 +5.4819e-01 +3.3326e+00
297 +1.186126656e+00 +1.186126656e+00 +1.001186127e+03 +1.001186127e+03 +5.7609e-01 +3.3227e+00
325 +1.088613381e+00 +1.088613381e+00 +1.001088613e+03 +1.001088613e+03 +5.7416e-01 +3.3266e+00
330 +1.012291326e+00 +1.012291326e+00 +1.001012291e+03 +1.001012291e+03 +5.7793e-01 +3.3355e+00
385 +9.985004069e-01 +9.985004069e-01 +1.000998500e+03 +1.000998500e+03 +5.8064e-01 +3.3315e+00
% function evaluation | noise-free fitness - Fopt (-1.846000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.663387738e+01 +5.663387738e+01 +3.817387738e+01 +3.817387738e+01 +0.0000e+00 +0.0000e+00
3 +4.619967669e+01 +4.619967669e+01 +2.773967669e+01 +2.773967669e+01 -4.7553e-02 -1.3995e-01
4 +4.482560421e+01 +4.482560421e+01 +2.636560421e+01 +2.636560421e+01 +1.9795e-01 -2.1270e-01
6 +2.803927542e+01 +2.803927542e+01 +9.579275421e+00 +9.579275421e+00 -7.5615e-02 +4.7986e-01
27 +2.342615855e+01 +2.342615855e+01 +4.966158552e+00 +4.966158552e+00 -8.1883e-01 +6.7664e-01
45 +4.761678233e+00 +4.761678233e+00 -1.369832177e+01 -1.369832177e+01 +2.8795e-01 +1.6615e+00
82 +4.408789181e+00 +4.408789181e+00 -1.405121082e+01 -1.405121082e+01 +1.1205e+00 +2.0104e+00
171 +3.836041952e+00 +3.836041952e+00 -1.462395805e+01 -1.462395805e+01 +1.0953e+00 +1.6513e+00
315 +3.735717146e+00 +3.735717146e+00 -1.472428285e+01 -1.472428285e+01 +1.0877e+00 +1.6601e+00
396 +3.175285278e+00 +3.175285278e+00 -1.528471472e+01 -1.528471472e+01 +1.1974e+00 +1.7043e+00
399 +1.366510468e+00 +1.366510468e+00 -1.709348953e+01 -1.709348953e+01 +1.1396e+00 +1.6663e+00
490 +1.055008705e+00 +1.055008705e+00 -1.740499129e+01 -1.740499129e+01 +1.1564e+00 +1.6733e+00
584 +1.024769672e+00 +1.024769672e+00 -1.743523033e+01 -1.743523033e+01 +1.1757e+00 +1.6726e+00
605 +1.023124796e+00 +1.023124796e+00 -1.743687520e+01 -1.743687520e+01 +1.1757e+00 +1.6701e+00
625 +9.965088475e-01 +9.965088475e-01 -1.746349115e+01 -1.746349115e+01 +1.1666e+00 +1.6704e+00
% function evaluation | noise-free fitness - Fopt (-6.046000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.173697082e+02 +1.173697082e+02 +5.690970819e+01 +5.690970819e+01 +0.0000e+00 +0.0000e+00
2 +1.017000050e+02 +1.017000050e+02 +4.124000500e+01 +4.124000500e+01 +2.0691e-01 +1.5313e-01
4 +6.929924691e+01 +6.929924691e+01 +8.839246908e+00 +8.839246908e+00 -1.7317e-01 +4.2140e-01
15 +6.308504781e+01 +6.308504781e+01 +2.625047811e+00 +2.625047811e+00 +2.0320e-02 +8.5302e-01
16 +5.803710062e+01 +5.803710062e+01 -2.422899381e+00 -2.422899381e+00 -9.6679e-02 +7.5668e-01
18 +5.233888859e+01 +5.233888859e+01 -8.121111415e+00 -8.121111415e+00 +4.6040e-01 +1.2047e+00
28 +2.312932139e+01 +2.312932139e+01 -3.733067861e+01 -3.733067861e+01 -1.8682e-01 +2.0305e+00
35 +2.163084659e+01 +2.163084659e+01 -3.882915341e+01 -3.882915341e+01 -6.5522e-01 +2.3744e+00
80 +1.392627500e+01 +1.392627500e+01 -4.653372500e+01 -4.653372500e+01 -1.2298e+00 +3.3482e+00
90 +1.303401127e+01 +1.303401127e+01 -4.742598873e+01 -4.742598873e+01 -1.3807e+00 +2.3624e+00
146 +1.109121565e+01 +1.109121565e+01 -4.936878435e+01 -4.936878435e+01 -1.4134e+00 +2.7492e+00
177 +9.829734801e+00 +9.829734801e+00 -5.063026520e+01 -5.063026520e+01 -1.4121e+00 +3.0574e+00
244 +9.744688406e+00 +9.744688406e+00 -5.071531159e+01 -5.071531159e+01 -1.3785e+00 +3.0633e+00
264 +9.185957191e+00 +9.185957191e+00 -5.127404281e+01 -5.127404281e+01 -1.3440e+00 +3.0356e+00
% function evaluation | noise-free fitness - Fopt (3.173300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.328632716e+02 +1.328632716e+02 +4.501932716e+02 +4.501932716e+02 +0.0000e+00 +0.0000e+00
2 +9.588178499e+01 +9.588178499e+01 +4.132117850e+02 +4.132117850e+02 -1.5499e-01 -4.5847e-01
19 +9.492900797e+01 +9.492900797e+01 +4.122590080e+02 +4.122590080e+02 -3.5809e-01 -7.9154e-01
21 +6.896688408e+01 +6.896688408e+01 +3.862968841e+02 +3.862968841e+02 -1.0193e-01 -1.2312e+00
24 +5.855111681e+01 +5.855111681e+01 +3.758811168e+02 +3.758811168e+02 -2.5457e-02 -1.9570e+00
26 +3.858406656e+01 +3.858406656e+01 +3.559140666e+02 +3.559140666e+02 +4.6404e-02 -3.5231e+00
29 +3.167872035e+01 +3.167872035e+01 +3.490087204e+02 +3.490087204e+02 +1.6912e-01 -2.3431e+00
30 +1.384533416e+01 +1.384533416e+01 +3.311753342e+02 +3.311753342e+02 -3.6592e-01 -3.6975e+00
35 +7.840132413e+00 +7.840132413e+00 +3.251701324e+02 +3.251701324e+02 -3.2478e-01 -3.0412e+00
75 +7.735868460e+00 +7.735868460e+00 +3.250658685e+02 +3.250658685e+02 -4.8976e-01 -2.9731e+00
102 +5.919046247e+00 +5.919046247e+00 +3.232490462e+02 +3.232490462e+02 -3.7392e-01 -3.6344e+00
112 +5.042196221e+00 +5.042196221e+00 +3.223721962e+02 +3.223721962e+02 -3.9690e-01 -3.3440e+00
127 +4.830472032e+00 +4.830472032e+00 +3.221604720e+02 +3.221604720e+02 -5.0735e-01 -3.3471e+00
260 +4.408618206e+00 +4.408618206e+00 +3.217386182e+02 +3.217386182e+02 -5.3542e-01 -3.3253e+00
