% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.074075597e+01 +4.074075597e+01 +2.380075597e+01 +2.380075597e+01 +0.0000e+00 +0.0000e+00
8 +3.561801035e+01 +3.561801035e+01 +1.867801035e+01 +1.867801035e+01 +1.4524e-02 +3.0202e-01
10 +3.284995224e+01 +3.284995224e+01 +1.590995224e+01 +1.590995224e+01 +1.2879e-02 +4.5874e-01
12 +3.063588821e+01 +3.063588821e+01 +1.369588821e+01 +1.369588821e+01 +4.1920e-01 +2.1993e-02
15 +2.616405282e+01 +2.616405282e+01 +9.224052820e+00 +9.224052820e+00 +4.8208e-01 +2.8841e-01
23 +2.419616942e+01 +2.419616942e+01 +7.256169421e+00 +7.256169421e+00 +6.7925e-01 +3.0091e-01
34 +1.075708458e+01 +1.075708458e+01 -6.182915418e+00 -6.182915418e+00 +1.9584e+00 -1.6599e-01
54 +5.141372287e+00 +5.141372287e+00 -1.179862771e+01 -1.179862771e+01 +2.7805e+00 -3.5773e-01
61 +4.009557293e+00 +4.009557293e+00 -1.293044271e+01 -1.293044271e+01 +4.5928e+00 -3.5383e-01
66 +3.695222077e+00 +3.695222077e+00 -1.324477792e+01 -1.324477792e+01 +3.5962e+00 +3.3149e-03
73 +3.012861763e+00 +3.012861763e+00 -1.392713824e+01 -1.392713824e+01 +3.8845e+00 +1.8008e-01
92 +2.132492978e+00 +2.132492978e+00 -1.480750702e+01 -1.480750702e+01 +4.1174e+00 +7.3674e-01
106 +1.929611258e+00 +1.929611258e+00 -1.501038874e+01 -1.501038874e+01 +3.5456e+00 +2.2036e+00
112 +1.891874739e+00 +1.891874739e+00 -1.504812526e+01 -1.504812526e+01 +4.2774e+00 +2.4246e+00
126 +5.694019561e-01 +5.694019561e-01 -1.637059804e+01 -1.637059804e+01 +3.4695e+00 +2.7511e+00
143 +5.362233527e-01 +5.362233527e-01 -1.640377665e+01 -1.640377665e+01 +3.8461e+00 +2.2012e+00
182 +3.854676371e-01 +3.854676371e-01 -1.655453236e+01 -1.655453236e+01 +3.5754e+00 +2.3554e+00
190 +2.392976468e-01 +2.392976468e-01 -1.670070235e+01 -1.670070235e+01 +3.5627e+00 +2.6554e+00
219 +2.029438251e-01 +2.029438251e-01 -1.673705617e+01 -1.673705617e+01 +3.6075e+00 +2.4874e+00
233 +1.891727311e-01 +1.891727311e-01 -1.675082727e+01 -1.675082727e+01 +3.6549e+00 +2.4766e+00
234 +1.414967875e-01 +1.414967875e-01 -1.679850321e+01 -1.679850321e+01 +3.6730e+00 +2.5941e+00
238 +7.317446578e-02 +7.317446578e-02 -1.686682553e+01 -1.686682553e+01 +3.6622e+00 +2.4978e+00
244 +9.621765704e-03 +9.621765704e-03 -1.693037823e+01 -1.693037823e+01 +3.6569e+00 +2.5457e+00
407 +7.771309665e-03 +7.771309665e-03 -1.693222869e+01 -1.693222869e+01 +3.6526e+00 +2.5551e+00
423 +3.440878484e-03 +3.440878484e-03 -1.693655912e+01 -1.693655912e+01 +3.6560e+00 +2.5519e+00
443 +1.709685674e-03 +1.709685674e-03 -1.693829031e+01 -1.693829031e+01 +3.6563e+00 +2.5498e+00
476 +1.004144946e-03 +1.004144946e-03 -1.693899586e+01 -1.693899586e+01 +3.6556e+00 +2.5497e+00
484 +2.394903229e-04 +2.394903229e-04 -1.693976051e+01 -1.693976051e+01 +3.6560e+00 +2.5494e+00
527 +2.296643579e-04 +2.296643579e-04 -1.693977034e+01 -1.693977034e+01 +3.6559e+00 +2.5496e+00
590 +3.146229378e-05 +3.146229378e-05 -1.693996854e+01 -1.693996854e+01 +3.6560e+00 +2.5496e+00
611 +3.006391218e-05 +3.006391218e-05 -1.693996994e+01 -1.693996994e+01 +3.6560e+00 +2.5496e+00
618 +2.879037987e-05 +2.879037987e-05 -1.693997121e+01 -1.693997121e+01 +3.6560e+00 +2.5496e+00
624 +2.017948022e-05 +2.017948022e-05 -1.693997982e+01 -1.693997982e+01 +3.6560e+00 +2.5496e+00
635 +1.168067092e-05 +1.168067092e-05 -1.693998832e+01 -1.693998832e+01 +3.6560e+00 +2.5496e+00
739 +6.663356650e-06 +6.663356650e-06 -1.693999334e+01 -1.693999334e+01 +3.6560e+00 +2.5496e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.207574042e+01 +2.207574042e+01 +4.088574042e+01 +4.088574042e+01 +0.0000e+00 +0.0000e+00
2 +9.171837252e+00 +9.171837252e+00 +2.798183725e+01 +2.798183725e+01 +1.0181e-01 -1.2057e-01
3 +6.496878990e+00 +6.496878990e+00 +2.530687899e+01 +2.530687899e+01 -2.1212e-01 -2.4405e-01
37 +6.324788296e+00 +6.324788296e+00 +2.513478830e+01 +2.513478830e+01 +1.4758e-01 -1.6162e-01
96 +6.304807374e+00 +6.304807374e+00 +2.511480737e+01 +2.511480737e+01 +2.7931e-01 -1.2851e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.129627523e+01 +6.129627523e+01 +3.344462752e+02 +3.344462752e+02 +0.0000e+00 +0.0000e+00
2 +6.005961163e+01 +6.005961163e+01 +3.332096116e+02 +3.332096116e+02 +1.3129e-03 +5.5940e-02
3 +1.694734355e+01 +1.694734355e+01 +2.900973435e+02 +2.900973435e+02 +4.8116e-01 -1.2937e-01
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.670141745e+01 +1.670141745e+01 +5.388141745e+01 +5.388141745e+01 +0.0000e+00 +0.0000e+00
2 +1.066008572e+01 +1.066008572e+01 +4.784008572e+01 +4.784008572e+01 -1.1017e-01 +3.9763e-02
3 +6.299608654e+00 +6.299608654e+00 +4.347960865e+01 +4.347960865e+01 +6.8567e-02 +1.6986e-01
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.591358693e+00 +7.591358693e+00 -1.403086413e+02 -1.403086413e+02 +0.0000e+00 +0.0000e+00
2 +3.133584126e+00 +3.133584126e+00 -1.447664159e+02 -1.447664159e+02 -2.2327e-01 -2.1637e-01
16 +1.867714096e+00 +1.867714096e+00 -1.460322859e+02 -1.460322859e+02 -3.9281e-01 -5.4019e-01
45 +1.068306486e+00 +1.068306486e+00 -1.468316935e+02 -1.468316935e+02 -8.6802e-01 -5.8139e-01
64 +8.187878399e-01 +8.187878399e-01 -1.470812122e+02 -1.470812122e+02 -1.2632e+00 -3.9324e-01
140 +7.865484642e-01 +7.865484642e-01 -1.471134515e+02 -1.471134515e+02 -1.0759e+00 -3.4911e-01
147 +7.460703301e-01 +7.460703301e-01 -1.471539297e+02 -1.471539297e+02 -1.0304e+00 -3.0914e-01
153 +5.448507583e-01 +5.448507583e-01 -1.473551492e+02 -1.473551492e+02 -1.1965e+00 -1.4484e-01
169 +3.634234388e-01 +3.634234388e-01 -1.475365766e+02 -1.475365766e+02 -1.3593e+00 +1.7172e-02
198 +1.004258666e-01 +1.004258666e-01 -1.477995741e+02 -1.477995741e+02 -1.6202e+00 +6.7936e-02
227 +4.720922193e-02 +4.720922193e-02 -1.478527908e+02 -1.478527908e+02 -1.6721e+00 +1.2167e-01
246 +1.660119926e-02 +1.660119926e-02 -1.478833988e+02 -1.478833988e+02 -1.6692e+00 +1.4170e-01
