% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.715498553e+02 +3.715498553e+02 +4.015198553e+02 +4.015198553e+02 +0.0000e+00 +0.0000e+00
2 +3.244169297e+02 +3.244169297e+02 +3.543869297e+02 +3.543869297e+02 +2.3773e-01 +1.7377e-01
10 +3.212130538e+02 +3.212130538e+02 +3.511830538e+02 +3.511830538e+02 +1.5534e-01 -1.0376e-01
11 +2.223486520e+02 +2.223486520e+02 +2.523186520e+02 +2.523186520e+02 +5.7451e-01 +2.5463e-02
20 +1.191128503e+02 +1.191128503e+02 +1.490828503e+02 +1.490828503e+02 +1.1639e+00 +6.0955e-01
29 +5.892993779e+01 +5.892993779e+01 +8.889993779e+01 +8.889993779e+01 +1.9696e+00 +1.2605e+00
36 +3.589708320e+01 +3.589708320e+01 +6.586708320e+01 +6.586708320e+01 +1.7669e+00 +8.6078e-01
50 +2.303401149e+01 +2.303401149e+01 +5.300401149e+01 +5.300401149e+01 +1.7899e+00 +1.1327e+00
79 +2.231446450e+01 +2.231446450e+01 +5.228446450e+01 +5.228446450e+01 +1.8164e+00 +1.2407e+00
98 +1.568982527e+01 +1.568982527e+01 +4.565982527e+01 +4.565982527e+01 +1.7310e+00 +1.0254e+00
123 +1.329460864e+01 +1.329460864e+01 +4.326460864e+01 +4.326460864e+01 +1.6804e+00 +8.7661e-01
137 +1.149792799e+01 +1.149792799e+01 +4.146792799e+01 +4.146792799e+01 +1.6627e+00 +8.7622e-01
168 +1.138234460e+01 +1.138234460e+01 +4.135234460e+01 +4.135234460e+01 +1.5104e+00 +4.2037e-01
177 +1.087905087e+01 +1.087905087e+01 +4.084905087e+01 +4.084905087e+01 +1.6042e+00 +6.9544e-01
180 +9.607287324e+00 +9.607287324e+00 +3.957728732e+01 +3.957728732e+01 +1.5933e+00 +6.1592e-01
204 +8.432178133e+00 +8.432178133e+00 +3.840217813e+01 +3.840217813e+01 +1.5590e+00 +5.3251e-01
209 +7.967536131e+00 +7.967536131e+00 +3.793753613e+01 +3.793753613e+01 +1.5627e+00 +5.3021e-01
248 +7.711716308e+00 +7.711716308e+00 +3.768171631e+01 +3.768171631e+01 +1.5623e+00 +5.3227e-01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.787843953e+01 +8.787843953e+01 +3.616843953e+01 +3.616843953e+01 +0.0000e+00 +0.0000e+00
2 +6.782399222e+01 +6.782399222e+01 +1.611399222e+01 +1.611399222e+01 -1.5486e-01 +3.7808e-02
13 +5.222386786e+01 +5.222386786e+01 +5.138678606e-01 +5.138678606e-01 +2.8413e-01 +4.7325e-01
54 +3.988679884e+01 +3.988679884e+01 -1.182320116e+01 -1.182320116e+01 +6.6296e-01 +1.0320e+00
73 +3.397853303e+01 +3.397853303e+01 -1.773146697e+01 -1.773146697e+01 +9.0017e-01 +1.3159e+00
76 +2.180142006e+01 +2.180142006e+01 -2.990857994e+01 -2.990857994e+01 +1.0715e+00 +1.4162e+00
91 +1.600252308e+01 +1.600252308e+01 -3.570747692e+01 -3.570747692e+01 +1.2810e+00 +1.6309e+00
122 +1.439459877e+01 +1.439459877e+01 -3.731540123e+01 -3.731540123e+01 +1.3456e+00 +1.7052e+00
167 +1.297423677e+01 +1.297423677e+01 -3.873576323e+01 -3.873576323e+01 +1.3931e+00 +1.7620e+00
171 +1.174528783e+01 +1.174528783e+01 -3.996471217e+01 -3.996471217e+01 +1.4510e+00 +1.8277e+00
352 +1.144868165e+01 +1.144868165e+01 -4.026131835e+01 -4.026131835e+01 +1.4610e+00 +1.8410e+00
419 +1.119138947e+01 +1.119138947e+01 -4.051861053e+01 -4.051861053e+01 +1.4782e+00 +1.8614e+00
444 +1.089414265e+01 +1.089414265e+01 -4.081585735e+01 -4.081585735e+01 +1.4869e+00 +1.8698e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
