% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.885484536e+01 +6.885484536e+01 +1.714648454e+02 +1.714648454e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +6.631917676e+01 +6.631917676e+01 +1.689291768e+02 +1.689291768e+02 -3.7873e-01 -1.7336e-01 -1.1085e-01 +3.0464e-01 -1.7926e-01
7 +5.278906404e+01 +5.278906404e+01 +1.553990640e+02 +1.553990640e+02 -1.6017e-01 -3.3839e-01 -3.0636e-01 +7.4192e-02 -2.8538e-02
20 +4.066103073e+01 +4.066103073e+01 +1.432710307e+02 +1.432710307e+02 -4.9439e-01 -3.1561e-01 -3.8559e-01 -3.4993e-01 -9.6630e-02
81 +3.898733543e+01 +3.898733543e+01 +1.415973354e+02 +1.415973354e+02 -1.5152e-01 +8.6295e-02 +1.9486e-01 -5.3248e-01 +5.8471e-01
221 +3.236596216e+01 +3.236596216e+01 +1.349759622e+02 +1.349759622e+02 -4.0863e-01 +2.6052e-01 +6.8968e-01 +7.0706e-01 +9.1370e-01
270 +3.118687158e+01 +3.118687158e+01 +1.337968716e+02 +1.337968716e+02 -1.0115e+00 -1.3154e-01 +7.4807e-01 +9.5315e-01 +1.4434e+00
304 +3.076188127e+01 +3.076188127e+01 +1.333718813e+02 +1.333718813e+02 -1.6464e+00 -9.3761e-02 +9.0067e-01 +7.4259e-01 +2.2051e+00
419 +2.764945903e+01 +2.764945903e+01 +1.302594590e+02 +1.302594590e+02 -1.3067e+00 -2.3296e-01 +1.8465e+00 +4.5256e-02 +7.1151e-01
497 +2.689171387e+01 +2.689171387e+01 +1.295017139e+02 +1.295017139e+02 -1.0914e+00 -3.2753e-01 +1.0307e+00 -1.5010e-01 +5.2161e-01
653 +2.594587564e+01 +2.594587564e+01 +1.285558756e+02 +1.285558756e+02 -6.2746e-01 -7.3696e-01 +1.3918e+00 +5.4807e-01 +8.5709e-01
658 +1.984249541e+01 +1.984249541e+01 +1.224524954e+02 +1.224524954e+02 -1.0640e+00 -5.2286e-01 +1.9886e+00 +2.8696e-01 +1.4901e+00
861 +1.873182993e+01 +1.873182993e+01 +1.213418299e+02 +1.213418299e+02 -7.5761e-01 -1.0185e+00 +2.1514e+00 +1.5905e+00 +7.9583e-01
905 +1.797176656e+01 +1.797176656e+01 +1.205817666e+02 +1.205817666e+02 -6.1483e-01 -8.3762e-01 +1.7402e+00 +1.4120e+00 +1.3968e+00
1739 +1.523615484e+01 +1.523615484e+01 +1.178461548e+02 +1.178461548e+02 +6.6779e-02 -9.1907e-01 +1.6435e+00 +1.2668e+00 +2.8137e+00
2043 +1.500261905e+01 +1.500261905e+01 +1.176126191e+02 +1.176126191e+02 +6.0991e-02 -9.3065e-01 +1.6427e+00 +1.2784e+00 +2.8200e+00
2066 +1.464761553e+01 +1.464761553e+01 +1.172576155e+02 +1.172576155e+02 +6.2988e-02 -9.2576e-01 +1.6400e+00 +1.2782e+00 +2.8208e+00
2162 +1.445435115e+01 +1.445435115e+01 +1.170643511e+02 +1.170643511e+02 +6.6832e-02 -9.1866e-01 +1.6395e+00 +1.2741e+00 +2.8197e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.955373779e+01 +7.955373779e+01 +1.728537378e+02 +1.728537378e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.754564764e+01 +4.754564764e+01 +1.408456476e+02 +1.408456476e+02 +2.1510e-01 +4.9187e-01 -8.8869e-02 +5.9594e-01 +1.5396e-01
13 +4.260668083e+01 +4.260668083e+01 +1.359066808e+02 +1.359066808e+02 +1.9737e-01 +4.2227e-02 +2.1873e-01 +4.0157e-01 -1.4701e-02
81 +3.763981590e+01 +3.763981590e+01 +1.309398159e+02 +1.309398159e+02 +3.8246e-01 +1.7715e-01 -2.3002e-02 +1.8976e-01 -7.3092e-02
140 +3.411839780e+01 +3.411839780e+01 +1.274183978e+02 +1.274183978e+02 -2.5378e-01 +3.2784e-01 +3.2984e-01 +4.8779e-01 +4.6705e-01
317 +3.201115981e+01 +3.201115981e+01 +1.253111598e+02 +1.253111598e+02 -1.2809e+00 +5.6751e-01 -8.5644e-02 +7.4502e-01 +3.2660e-01
489 +1.938606301e+01 +1.938606301e+01 +1.126860630e+02 +1.126860630e+02 -2.6514e+00 +1.3202e+00 +7.4375e-02 +8.7373e-01 +9.1298e-01
1389 +1.724818374e+01 +1.724818374e+01 +1.105481837e+02 +1.105481837e+02 -2.4390e+00 +2.5439e+00 -4.3333e-01 +1.3663e+00 +1.5594e+00
1569 +1.535185724e+01 +1.535185724e+01 +1.086518572e+02 +1.086518572e+02 -2.1744e+00 +2.5969e+00 -7.7502e-01 +1.9970e+00 +1.6837e+00
1840 +1.292181154e+01 +1.292181154e+01 +1.062218115e+02 +1.062218115e+02 -2.7593e+00 +2.4948e+00 -4.6403e-01 +1.9806e+00 +1.7838e+00
2511 +1.273599083e+01 +1.273599083e+01 +1.060359908e+02 +1.060359908e+02 -2.3592e+00 +2.5417e+00 -5.2591e-01 +2.0010e+00 +1.7813e+00
2521 +1.244350996e+01 +1.244350996e+01 +1.057435100e+02 +1.057435100e+02 -2.3576e+00 +2.5414e+00 -5.2994e-01 +2.0030e+00 +1.7789e+00
2545 +1.220445281e+01 +1.220445281e+01 +1.055044528e+02 +1.055044528e+02 -2.3540e+00 +2.5414e+00 -5.3073e-01 +1.9975e+00 +1.7804e+00
2553 +1.201709152e+01 +1.201709152e+01 +1.053170915e+02 +1.053170915e+02 -2.3522e+00 +2.5406e+00 -5.3356e-01 +1.9997e+00 +1.7775e+00
2603 +1.173157658e+01 +1.173157658e+01 +1.050315766e+02 +1.050315766e+02 -2.3536e+00 +2.5396e+00 -5.3566e-01 +2.0003e+00 +1.7819e+00
2624 +1.134556402e+01 +1.134556402e+01 +1.046455640e+02 +1.046455640e+02 -2.3508e+00 +2.5394e+00 -5.4186e-01 +1.9993e+00 +1.7798e+00
