% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.057169867e+01 +8.057169867e+01 -9.194283013e+02 -9.194283013e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 +7.916383477e+01 +7.916383477e+01 -9.208361652e+02 -9.208361652e+02 -5.3624e-01 -2.6060e-02 -2.1273e-01 -1.4276e-01 -1.3552e-01
10 +7.727892452e+01 +7.727892452e+01 -9.227210755e+02 -9.227210755e+02 -1.4697e-01 +1.8043e-01 -2.8696e-01 -4.2424e-01 -8.1246e-02
20 +7.378802106e+01 +7.378802106e+01 -9.262119789e+02 -9.262119789e+02 +6.8997e-03 +4.5956e-01 -2.3777e-01 -9.2723e-01 -3.4740e-01
26 +7.184441579e+01 +7.184441579e+01 -9.281555842e+02 -9.281555842e+02 -5.2212e-01 +6.3979e-01 -9.7947e-02 -1.3181e+00 -2.9644e-01
39 +6.852447173e+01 +6.852447173e+01 -9.314755283e+02 -9.314755283e+02 -4.8436e-01 +7.3554e-01 -1.1370e-01 -1.7523e+00 -6.2914e-01
42 +6.541909956e+01 +6.541909956e+01 -9.345809004e+02 -9.345809004e+02 -1.4769e-01 +2.9516e-01 -3.6841e-02 -1.9823e+00 +4.2282e-01
46 +6.408043951e+01 +6.408043951e+01 -9.359195605e+02 -9.359195605e+02 -1.2863e+00 +1.5874e+00 +1.9490e-02 -3.3936e+00 +1.4826e-01
51 +5.279242411e+01 +5.279242411e+01 -9.472075759e+02 -9.472075759e+02 -8.2397e-01 +1.5217e+00 -2.3106e-01 -4.0619e+00 -7.2244e-02
62 +4.208949837e+01 +4.208949837e+01 -9.579105016e+02 -9.579105016e+02 +3.8352e-02 +2.3091e-01 -2.5871e-01 -4.3779e+00 -2.4389e-01
67 +2.926998788e+01 +2.926998788e+01 -9.707300121e+02 -9.707300121e+02 +2.6613e+00 -2.2906e+00 -1.2659e+00 -3.5383e+00 -1.1284e+00
82 +2.871777507e+01 +2.871777507e+01 -9.712822249e+02 -9.712822249e+02 +4.1039e+00 -1.5561e+00 -1.0312e+00 -3.0607e+00 -2.4185e-01
108 +1.423911436e+01 +1.423911436e+01 -9.857608856e+02 -9.857608856e+02 +4.0222e+00 -2.5233e+00 -1.9331e-01 -2.1321e+00 +1.8144e-01
121 +7.782462211e+00 +7.782462211e+00 -9.922175378e+02 -9.922175378e+02 +4.3867e+00 -4.6801e+00 +3.9844e-01 -2.7560e+00 +1.6607e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.299933294e+01 +7.299933294e+01 +1.072999333e+03 +1.072999333e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +6.684842322e+01 +6.684842322e+01 +1.066848423e+03 +1.066848423e+03 +3.1613e-01 -3.3514e-01 -1.1238e-01 +1.6873e-02 -5.5133e-02
20 +5.137102701e+01 +5.137102701e+01 +1.051371027e+03 +1.051371027e+03 +6.8561e-01 -3.8124e-02 +1.4625e-01 -4.2618e-01 +1.3239e-01
31 +4.293749218e+01 +4.293749218e+01 +1.042937492e+03 +1.042937492e+03 +9.0138e-01 -1.2253e-01 +3.8962e-01 -4.5451e-01 -8.8273e-02
35 +3.993156851e+01 +3.993156851e+01 +1.039931569e+03 +1.039931569e+03 +1.1674e+00 -1.4896e-01 +4.3299e-01 -2.4818e-01 -4.3282e-02
36 +3.439260329e+01 +3.439260329e+01 +1.034392603e+03 +1.034392603e+03 +1.0300e+00 -3.0629e-01 -2.7720e-03 -1.1137e+00 -3.2825e-01
43 +2.473661737e+01 +2.473661737e+01 +1.024736617e+03 +1.024736617e+03 +1.8926e+00 +3.9150e-01 +5.6971e-01 -5.8984e-01 -1.2799e-01
108 +2.188844353e+01 +2.188844353e+01 +1.021888444e+03 +1.021888444e+03 +1.9410e+00 +9.0636e-01 +8.2927e-01 -5.3826e-01 +4.5088e-01
111 +1.924507837e+01 +1.924507837e+01 +1.019245078e+03 +1.019245078e+03 +2.4711e+00 +1.3701e+00 +1.1456e+00 -9.5708e-01 +8.1820e-01
