% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.454477296e+01 +3.454477296e+01 +7.532477296e+01 +7.532477296e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 +2.784876064e+01 +2.784876064e+01 +6.862876064e+01 +6.862876064e+01 -1.9690e-01 +8.6647e-02 +3.0965e-01 +3.5802e-02 +2.4090e-01
12 +2.723852063e+01 +2.723852063e+01 +6.801852063e+01 +6.801852063e+01 -3.0041e-01 +3.2665e-01 -7.5614e-02 +1.8062e-01 +5.6089e-01
14 +1.719449523e+01 +1.719449523e+01 +5.797449523e+01 +5.797449523e+01 -5.8683e-01 +3.6192e-01 +5.5123e-01 -1.9575e-01 +3.2578e-02
18 +1.161790829e+01 +1.161790829e+01 +5.239790829e+01 +5.239790829e+01 -8.0295e-01 +7.1596e-01 +8.3496e-01 -1.8628e-01 +2.3466e-01
26 +1.121599481e+01 +1.121599481e+01 +5.199599481e+01 +5.199599481e+01 -3.7558e-01 +6.8376e-01 +5.7919e-01 -6.3001e-01 +2.7232e-01
31 +1.049415221e+01 +1.049415221e+01 +5.127415221e+01 +5.127415221e+01 -1.2435e+00 +1.4839e-01 +4.3578e-01 -4.2657e-01 +1.2294e-01
35 +8.655362918e+00 +8.655362918e+00 +4.943536292e+01 +4.943536292e+01 -8.3248e-01 +4.4307e-01 +7.0765e-01 -6.5409e-01 +7.7507e-01
36 +7.346758300e+00 +7.346758300e+00 +4.812675830e+01 +4.812675830e+01 -9.9058e-01 +7.6079e-01 +2.7598e-02 -7.0718e-01 +1.3057e-01
43 +5.652408800e+00 +5.652408800e+00 +4.643240880e+01 +4.643240880e+01 -1.3182e+00 +3.1748e-01 +3.1609e-01 -1.0075e+00 +5.2326e-01
45 +2.330229968e+00 +2.330229968e+00 +4.311022997e+01 +4.311022997e+01 -1.8403e+00 +1.4657e+00 +1.5321e-01 -9.4896e-01 +1.1040e-01
52 +1.414505653e+00 +1.414505653e+00 +4.219450565e+01 +4.219450565e+01 -1.7849e+00 +1.2906e+00 +3.7291e-01 -1.6272e+00 +5.3698e-01
145 +1.407144268e+00 +1.407144268e+00 +4.218714427e+01 +4.218714427e+01 -1.7595e+00 +1.0727e+00 +5.7430e-01 -1.4786e+00 +4.7968e-01
159 +1.315976961e+00 +1.315976961e+00 +4.209597696e+01 +4.209597696e+01 -1.7823e+00 +1.2889e+00 +5.7859e-01 -1.5853e+00 +4.5883e-01
199 +1.256754268e+00 +1.256754268e+00 +4.203675427e+01 +4.203675427e+01 -1.7047e+00 +1.2457e+00 +5.1042e-01 -1.5255e+00 +5.0175e-01
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.431357451e+01 +4.431357451e+01 +4.271357451e+01 +4.271357451e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
