% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.600000000e+01 +2.600000000e+01 +1.498300000e+02 +1.498300000e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +2.295353864e+01 +2.295353864e+01 +1.467835386e+02 +1.467835386e+02 -2.2844e-01 +4.3121e-02 +1.8259e-01 +2.9831e-01 -1.1608e-01
13 +8.855771382e+00 +8.855771382e+00 +1.326857714e+02 +1.326857714e+02 +1.5597e-01 +7.1809e-02 +3.1192e-01 +1.0501e-01 -6.3019e-02
23 +5.689022052e+00 +5.689022052e+00 +1.295190221e+02 +1.295190221e+02 +1.0156e-01 +3.3087e-01 +2.4082e-01 +1.9966e-01 -8.4859e-02
30 +5.521315699e+00 +5.521315699e+00 +1.293513157e+02 +1.293513157e+02 -3.2491e-02 +5.2906e-01 +9.3687e-02 +1.8429e-01 -1.7814e-01
32 +4.615364622e+00 +4.615364622e+00 +1.284453646e+02 +1.284453646e+02 +6.8804e-03 +1.6761e-01 +4.4537e-01 +2.2187e-01 -1.5804e-01
75 +2.771157248e+00 +2.771157248e+00 +1.266011572e+02 +1.266011572e+02 -5.9624e-02 +3.3917e-01 +2.2620e-01 +2.7361e-01 -1.6825e-01
93 +2.170582916e+00 +2.170582916e+00 +1.260005829e+02 +1.260005829e+02 -5.5516e-02 +4.7365e-01 +1.8077e-01 +3.5123e-01 -1.1102e-01
123 +1.317679957e+00 +1.317679957e+00 +1.251476800e+02 +1.251476800e+02 +1.8201e-02 +3.8200e-01 +3.6827e-01 +3.9643e-01 -1.3477e-01
166 +1.278587071e+00 +1.278587071e+00 +1.251085871e+02 +1.251085871e+02 -3.3849e-02 +4.0947e-01 +2.9855e-01 +3.3915e-01 -1.2861e-01
170 +9.753514854e-01 +9.753514854e-01 +1.248053515e+02 +1.248053515e+02 -2.9091e-02 +3.8445e-01 +3.0878e-01 +3.6422e-01 -1.3784e-01
230 +9.416494927e-01 +9.416494927e-01 +1.247716495e+02 +1.247716495e+02 -1.9630e-02 +3.7605e-01 +3.0392e-01 +3.4504e-01 -1.5418e-01
262 +9.299769802e-01 +9.299769802e-01 +1.247599770e+02 +1.247599770e+02 -1.5173e-02 +3.6571e-01 +3.2131e-01 +3.3962e-01 -1.5392e-01
269 +8.602535461e-01 +8.602535461e-01 +1.246902535e+02 +1.246902535e+02 -8.8204e-03 +3.7065e-01 +3.2393e-01 +3.4992e-01 -1.3772e-01
273 +8.491043904e-01 +8.491043904e-01 +1.246791044e+02 +1.246791044e+02 -2.0316e-02 +3.7786e-01 +3.3092e-01 +3.6417e-01 -1.4297e-01
287 +8.272995114e-01 +8.272995114e-01 +1.246572995e+02 +1.246572995e+02 -4.8621e-03 +3.6305e-01 +3.4059e-01 +3.5518e-01 -1.3207e-01
298 +7.853748658e-01 +7.853748658e-01 +1.246153749e+02 +1.246153749e+02 -6.2324e-03 +3.5032e-01 +3.6184e-01 +3.5830e-01 -1.4598e-01
361 +7.592172904e-01 +7.592172904e-01 +1.245892173e+02 +1.245892173e+02 -7.9252e-04 +3.4362e-01 +3.7164e-01 +3.6091e-01 -1.3937e-01
386 +7.319658322e-01 +7.319658322e-01 +1.245619658e+02 +1.245619658e+02 -4.3567e-03 +3.2929e-01 +3.8199e-01 +3.6092e-01 -1.3893e-01
459 +7.148083420e-01 +7.148083420e-01 +1.245448083e+02 +1.245448083e+02 -3.9249e-03 +3.2048e-01 +3.8531e-01 +3.5930e-01 -1.3432e-01
466 +7.078119476e-01 +7.078119476e-01 +1.245378119e+02 +1.245378119e+02 -2.8022e-03 +3.0799e-01 +3.8998e-01 +3.5419e-01 -1.3663e-01
480 +6.875408961e-01 +6.875408961e-01 +1.245175409e+02 +1.245175409e+02 +1.2654e-03 +3.0525e-01 +3.9356e-01 +3.5520e-01 -1.3195e-01
514 +6.706946791e-01 +6.706946791e-01 +1.245006947e+02 +1.245006947e+02 +5.5684e-03 +2.8260e-01 +4.0564e-01 +3.4702e-01 -1.3174e-01
531 +6.597000050e-01 +6.597000050e-01 +1.244897000e+02 +1.244897000e+02 +2.9468e-03 +2.8366e-01 +4.1310e-01 +3.5453e-01 -1.2739e-01
573 +6.367543009e-01 +6.367543009e-01 +1.244667543e+02 +1.244667543e+02 +8.1667e-03 +2.8086e-01 +4.1784e-01 +3.5011e-01 -1.2479e-01
581 +6.203902396e-01 +6.203902396e-01 +1.244503902e+02 +1.244503902e+02 +1.2706e-02 +2.7159e-01 +4.1899e-01 +3.4490e-01 -1.2027e-01
593 +6.074060357e-01 +6.074060357e-01 +1.244374060e+02 +1.244374060e+02 +1.3557e-02 +2.6509e-01 +4.3344e-01 +3.4780e-01 -1.1866e-01
602 +6.000522250e-01 +6.000522250e-01 +1.244300522e+02 +1.244300522e+02 +1.6528e-02 +2.6402e-01 +4.3422e-01 +3.4670e-01 -1.1857e-01
632 +5.842731712e-01 +5.842731712e-01 +1.244142732e+02 +1.244142732e+02 +1.9634e-02 +2.5075e-01 +4.3705e-01 +3.4319e-01 -1.1887e-01
640 +5.730230624e-01 +5.730230624e-01 +1.244030231e+02 +1.244030231e+02 +2.1525e-02 +2.4309e-01 +4.4087e-01 +3.3853e-01 -1.1600e-01
687 +5.567356213e-01 +5.567356213e-01 +1.243867356e+02 +1.243867356e+02 +2.5568e-02 +2.3653e-01 +4.4965e-01 +3.4091e-01 -1.1461e-01
690 +5.441691091e-01 +5.441691091e-01 +1.243741691e+02 +1.243741691e+02 +2.6412e-02 +2.3132e-01 +4.5628e-01 +3.3952e-01 -1.0899e-01
693 +5.368164722e-01 +5.368164722e-01 +1.243668165e+02 +1.243668165e+02 +2.7673e-02 +2.2297e-01 +4.5851e-01 +3.3653e-01 -1.0522e-01
774 +5.224079431e-01 +5.224079431e-01 +1.243524079e+02 +1.243524079e+02 +3.6555e-02 +2.1833e-01 +4.7206e-01 +3.3625e-01 -1.0332e-01
781 +5.091045347e-01 +5.091045347e-01 +1.243391045e+02 +1.243391045e+02 +3.7370e-02 +2.0213e-01 +4.7938e-01 +3.3636e-01 -1.0662e-01
782 +4.965997675e-01 +4.965997675e-01 +1.243265998e+02 +1.243265998e+02 +4.2841e-02 +1.9790e-01 +4.8488e-01 +3.3256e-01 -1.0368e-01
820 +4.868697357e-01 +4.868697357e-01 +1.243168697e+02 +1.243168697e+02 +4.1331e-02 +1.9026e-01 +4.8257e-01 +3.3243e-01 -9.7825e-02
857 +4.668355511e-01 +4.668355511e-01 +1.242968356e+02 +1.242968356e+02 +4.4501e-02 +1.7890e-01 +4.9073e-01 +3.2252e-01 -9.6874e-02
948 +4.541993872e-01 +4.541993872e-01 +1.242841994e+02 +1.242841994e+02 +4.7835e-02 +1.6935e-01 +4.9783e-01 +3.2159e-01 -9.5370e-02
1020 +4.388583584e-01 +4.388583584e-01 +1.242688584e+02 +1.242688584e+02 +5.2364e-02 +1.6461e-01 +5.0274e-01 +3.2127e-01 -8.8323e-02
