% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.036920862e+06 +6.036920862e+06 +6.036865922e+06 +6.036865922e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +5.373067300e+06 +5.373067300e+06 +5.373012360e+06 +5.373012360e+06 -4.7126e-02 -2.8159e-01 -2.7056e-02 +6.4437e-02 +3.6802e-01
5 +5.050533459e+06 +5.050533459e+06 +5.050478519e+06 +5.050478519e+06 -2.2930e-01 +1.3665e-01 +1.1882e-01 -1.3761e-01 -5.8905e-02
6 +4.515134444e+06 +4.515134444e+06 +4.515079504e+06 +4.515079504e+06 -2.0164e-01 +1.6871e-01 -3.2155e-02 +6.3201e-02 +3.4683e-02
8 +4.229320013e+06 +4.229320013e+06 +4.229265073e+06 +4.229265073e+06 -2.7344e-01 +4.8551e-02 +2.0846e-02 -3.5656e-01 +9.5579e-02
13 +4.037029715e+06 +4.037029715e+06 +4.036974775e+06 +4.036974775e+06 -2.1338e-01 +2.5461e-01 +6.8757e-02 -5.9233e-02 +2.0506e-01
14 +3.505136606e+06 +3.505136606e+06 +3.505081666e+06 +3.505081666e+06 -4.2107e-01 +3.7504e-02 -1.5502e-01 +5.8707e-01 +8.5578e-02
21 +2.528922954e+06 +2.528922954e+06 +2.528868014e+06 +2.528868014e+06 -4.4549e-01 +3.1319e-01 -2.9239e-01 +4.4185e-01 +2.4278e-01
24 +2.311036821e+06 +2.311036821e+06 +2.310981881e+06 +2.310981881e+06 -4.5157e-01 +4.2997e-01 -2.1536e-01 +3.2657e-01 +5.0451e-01
30 +2.231601817e+06 +2.231601817e+06 +2.231546877e+06 +2.231546877e+06 -3.1364e-01 +9.6612e-02 -8.2086e-01 +6.6528e-01 +4.8947e-01
32 +1.948716285e+06 +1.948716285e+06 +1.948661345e+06 +1.948661345e+06 -6.3077e-01 +5.1659e-01 -7.5561e-01 +3.6884e-01 +3.7234e-01
36 +1.479955322e+06 +1.479955322e+06 +1.479900382e+06 +1.479900382e+06 -3.5842e-01 +1.0685e+00 -9.3004e-01 +7.7935e-01 +5.9737e-01
43 +8.398932533e+05 +8.398932533e+05 +8.398383133e+05 +8.398383133e+05 -5.2570e-01 +1.0054e+00 -8.4369e-01 -2.9072e-01 +8.3039e-01
47 +6.191615762e+05 +6.191615762e+05 +6.191066362e+05 +6.191066362e+05 -8.2820e-01 +7.3213e-01 -9.9883e-01 +4.4358e-01 +9.5576e-01
50 +1.479807613e+05 +1.479807613e+05 +1.479258213e+05 +1.479258213e+05 -9.6882e-01 +1.0410e+00 -1.1114e+00 +6.6884e-01 +1.3830e+00
55 +1.344249317e+05 +1.344249317e+05 +1.343699917e+05 +1.343699917e+05 -1.6460e+00 +5.5817e-01 -1.4561e+00 +7.2585e-01 +8.6337e-01
69 +1.260112275e+05 +1.260112275e+05 +1.259562875e+05 +1.259562875e+05 -1.1791e+00 +1.3273e+00 -8.0081e-01 +3.2100e-01 +1.6005e+00
74 +1.212762934e+05 +1.212762934e+05 +1.212213534e+05 +1.212213534e+05 -1.3096e+00 +6.9913e-01 -1.3377e+00 +7.0017e-01 +1.1183e+00
86 +9.907622861e+04 +9.907622861e+04 +9.902128861e+04 +9.902128861e+04 -1.4610e+00 +1.7897e+00 -6.1506e-02 +6.4734e-01 +1.5448e+00
90 +9.227411232e+04 +9.227411232e+04 +9.221917232e+04 +9.221917232e+04 -1.8164e+00 +2.0863e+00 +3.0591e-01 +1.0658e+00 +9.5566e-01
92 +8.772429115e+04 +8.772429115e+04 +8.766935115e+04 +8.766935115e+04 -1.1591e+00 +1.9469e+00 -8.4437e-01 +5.9534e-01 +1.2284e+00
100 +5.367735542e+04 +5.367735542e+04 +5.362241542e+04 +5.362241542e+04 -8.5118e-01 +2.8051e+00 -2.1602e-01 +9.3270e-01 +2.0495e+00
107 +4.270212030e+04 +4.270212030e+04 +4.264718030e+04 +4.264718030e+04 -8.4024e-01 +3.1018e+00 -2.6200e-01 +1.0072e+00 +1.5391e+00
123 +2.371683174e+04 +2.371683174e+04 +2.366189174e+04 +2.366189174e+04 -1.0858e+00 +2.7824e+00 +5.1504e-02 +1.7792e+00 +1.8556e+00
156 +2.163108858e+04 +2.163108858e+04 +2.157614858e+04 +2.157614858e+04 -1.1728e+00 +2.4050e+00 +1.1743e-01 +1.7985e+00 +2.0548e+00
303 +1.726012356e+04 +1.726012356e+04 +1.720518356e+04 +1.720518356e+04 -1.7799e+00 +1.7737e+00 +7.8342e-01 +2.2751e+00 +2.2259e+00
307 +1.590737122e+04 +1.590737122e+04 +1.585243122e+04 +1.585243122e+04 -1.7075e+00 +1.6660e+00 +9.4134e-01 +2.3968e+00 +2.4099e+00
327 +1.221979341e+04 +1.221979341e+04 +1.216485341e+04 +1.216485341e+04 -1.5912e+00 +2.0388e+00 +9.2364e-01 +2.3615e+00 +2.4545e+00
339 +1.048194261e+04 +1.048194261e+04 +1.042700261e+04 +1.042700261e+04 -1.6400e+00 +1.9933e+00 +9.5457e-01 +2.5007e+00 +2.4772e+00
355 +9.870729155e+03 +9.870729155e+03 +9.815789155e+03 +9.815789155e+03 -1.6760e+00 +2.0020e+00 +1.0262e+00 +2.6218e+00 +2.4374e+00
386 +9.679216798e+03 +9.679216798e+03 +9.624276798e+03 +9.624276798e+03 -1.6796e+00 +1.9188e+00 +9.4344e-01 +2.9482e+00 +2.5161e+00
407 +7.533952133e+03 +7.533952133e+03 +7.479012133e+03 +7.479012133e+03 -1.6719e+00 +1.6514e+00 +8.3923e-01 +2.8802e+00 +2.5785e+00
427 +7.216505163e+03 +7.216505163e+03 +7.161565163e+03 +7.161565163e+03 -1.6998e+00 +1.5877e+00 +8.0093e-01 +2.8242e+00 +2.6129e+00
434 +6.952202424e+03 +6.952202424e+03 +6.897262424e+03 +6.897262424e+03 -1.7297e+00 +1.4528e+00 +9.1783e-01 +2.6972e+00 +2.6689e+00
437 +5.838325329e+03 +5.838325329e+03 +5.783385329e+03 +5.783385329e+03 -1.6804e+00 +1.3824e+00 +7.7232e-01 +2.8147e+00 +2.7141e+00
513 +5.499345450e+03 +5.499345450e+03 +5.444405450e+03 +5.444405450e+03 -1.8000e+00 +1.2290e+00 +7.3814e-01 +2.8404e+00 +2.6101e+00
523 +5.245331938e+03 +5.245331938e+03 +5.190391938e+03 +5.190391938e+03 -1.8077e+00 +1.1695e+00 +7.6498e-01 +2.8582e+00 +2.6899e+00
546 +5.055014912e+03 +5.055014912e+03 +5.000074912e+03 +5.000074912e+03 -1.8344e+00 +1.1840e+00 +7.6619e-01 +2.9787e+00 +2.6142e+00
557 +4.818946715e+03 +4.818946715e+03 +4.764006715e+03 +4.764006715e+03 -1.8090e+00 +1.1088e+00 +6.8036e-01 +2.9812e+00 +2.6431e+00
584 +4.699753933e+03 +4.699753933e+03 +4.644813933e+03 +4.644813933e+03 -1.8293e+00 +1.0769e+00 +6.9165e-01 +2.9927e+00 +2.6424e+00
635 +4.591996395e+03 +4.591996395e+03 +4.537056395e+03 +4.537056395e+03 -1.8257e+00 +1.0091e+00 +6.3423e-01 +3.0112e+00 +2.6336e+00
656 +4.373351011e+03 +4.373351011e+03 +4.318411011e+03 +4.318411011e+03 -1.8252e+00 +9.7316e-01 +6.5170e-01 +2.9943e+00 +2.6900e+00
661 +4.278277454e+03 +4.278277454e+03 +4.223337454e+03 +4.223337454e+03 -1.8222e+00 +9.3202e-01 +6.3837e-01 +2.9940e+00 +2.7068e+00
672 +4.244569464e+03 +4.244569464e+03 +4.189629464e+03 +4.189629464e+03 -1.8267e+00 +9.1734e-01 +6.1571e-01 +3.0169e+00 +2.6929e+00
678 +4.088018005e+03 +4.088018005e+03 +4.033078005e+03 +4.033078005e+03 -1.8255e+00 +8.4662e-01 +6.2573e-01 +2.9802e+00 +2.7938e+00
684 +3.977540156e+03 +3.977540156e+03 +3.922600156e+03 +3.922600156e+03 -1.8150e+00 +7.7719e-01 +6.1412e-01 +2.9499e+00 +2.8054e+00
745 +3.856119550e+03 +3.856119550e+03 +3.801179550e+03 +3.801179550e+03 -1.8154e+00 +7.6751e-01 +5.9290e-01 +2.9651e+00 +2.8040e+00
