% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.445689776e+06 +5.445689776e+06 +5.445766046e+06 +5.445766046e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +4.818526397e+06 +4.818526397e+06 +4.818602667e+06 +4.818602667e+06 -2.2030e-01 -1.0979e-01 -1.7476e-01 -1.0188e-01 +1.6580e-01
10 +4.766588095e+06 +4.766588095e+06 +4.766664365e+06 +4.766664365e+06 -3.3586e-01 +4.3203e-02 -1.5812e-01 -3.1322e-01 -1.7540e-01
17 +4.599779010e+06 +4.599779010e+06 +4.599855280e+06 +4.599855280e+06 -2.4344e-02 -9.3101e-02 -5.3459e-02 -1.4867e-01 +4.7722e-02
18 +3.952098623e+06 +3.952098623e+06 +3.952174893e+06 +3.952174893e+06 -3.9233e-02 -1.6045e-01 -2.0949e-02 -1.7961e-01 -1.5104e-01
19 +3.511865415e+06 +3.511865415e+06 +3.511941685e+06 +3.511941685e+06 -2.9446e-01 -3.2756e-01 -3.5082e-01 -2.5515e-01 +2.2173e-01
29 +3.244471739e+06 +3.244471739e+06 +3.244548009e+06 +3.244548009e+06 +1.7703e-02 -4.3809e-01 -6.0086e-02 +1.5231e-02 +3.8802e-03
35 +2.202559700e+06 +2.202559700e+06 +2.202635970e+06 +2.202635970e+06 -1.6230e-01 -3.7865e-01 -3.9921e-02 -7.6937e-01 +5.1768e-01
37 +2.071821916e+06 +2.071821916e+06 +2.071898186e+06 +2.071898186e+06 -1.4231e-01 -9.5852e-01 -2.4651e-01 -5.0504e-02 +5.6255e-01
42 +2.009185650e+06 +2.009185650e+06 +2.009261920e+06 +2.009261920e+06 -8.3797e-02 -1.0247e+00 -1.1818e-01 -1.4840e-01 +1.0139e+00
43 +1.974258846e+06 +1.974258846e+06 +1.974335116e+06 +1.974335116e+06 -7.8744e-02 -9.7511e-01 -2.3523e-01 -3.0517e-01 +6.3934e-02
52 +4.376809028e+05 +4.376809028e+05 +4.377571728e+05 +4.377571728e+05 +2.6401e-01 -1.4835e+00 +3.7748e-01 -7.4286e-01 +5.4217e-01
60 +1.519485873e+05 +1.519485873e+05 +1.520248573e+05 +1.520248573e+05 +7.1816e-02 -1.7576e+00 +6.1122e-01 -4.3670e-01 +4.2568e-01
62 +1.095104184e+05 +1.095104184e+05 +1.095866884e+05 +1.095866884e+05 -4.0751e-01 -1.7272e+00 +3.3424e-01 -7.5409e-01 +2.7481e-01
65 +4.371584119e+04 +4.371584119e+04 +4.379211119e+04 +4.379211119e+04 +2.4648e-01 -2.1443e+00 +4.9900e-01 -2.3883e-01 +8.8187e-02
67 +1.427059509e+04 +1.427059509e+04 +1.434686509e+04 +1.434686509e+04 +7.0502e-01 -2.0319e+00 -6.5173e-02 -1.1755e+00 +9.3875e-02
72 +1.458122829e+03 +1.458122829e+03 +1.534392829e+03 +1.534392829e+03 -2.0061e-01 -2.1584e+00 +7.0396e-01 -3.9354e-01 +4.2515e-01
86 +2.274575886e+02 +2.274575886e+02 +3.037275886e+02 +3.037275886e+02 -5.2585e-01 -2.4887e+00 +5.0705e-02 -1.6841e-01 +1.8546e-01
185 +1.578261069e+01 +1.578261069e+01 +9.205261069e+01 +9.205261069e+01 -6.4553e-01 -4.0078e+00 +8.5310e-01 +3.3112e+00 +4.5402e-02
