% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.078198516e+02 +1.078198516e+02 +9.860985161e+01 +9.860985161e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.066948970e+02 +1.066948970e+02 +9.748489701e+01 +9.748489701e+01 -1.0334e-01 -2.6765e-02 +2.2166e-01 -3.5300e-02 -7.7344e-02
7 +1.015615072e+02 +1.015615072e+02 +9.235150718e+01 +9.235150718e+01 +4.9327e-02 +1.8737e-01 -6.8824e-02 +3.0458e-01 -4.3807e-01
18 +9.882797244e+01 +9.882797244e+01 +8.961797244e+01 +8.961797244e+01 +4.1820e-01 +3.4396e-01 +3.1524e-01 +4.7347e-01 -4.3026e-01
21 +9.563753619e+01 +9.563753619e+01 +8.642753619e+01 +8.642753619e+01 +4.0853e-01 +3.8612e-01 +5.7632e-01 +7.2652e-01 -5.1792e-01
26 +9.433789223e+01 +9.433789223e+01 +8.512789223e+01 +8.512789223e+01 -8.8210e-02 -2.5723e-02 +2.0542e-01 +1.3906e+00 -5.1466e-01
29 +8.448586444e+01 +8.448586444e+01 +7.527586444e+01 +7.527586444e+01 +3.0045e-01 +4.7143e-01 +7.7747e-01 +1.2205e+00 -1.2874e+00
35 +7.992358308e+01 +7.992358308e+01 +7.071358308e+01 +7.071358308e+01 -2.8397e-01 +4.4903e-01 +4.2102e-01 +1.5328e+00 -1.7431e+00
40 +7.855991268e+01 +7.855991268e+01 +6.934991268e+01 +6.934991268e+01 +3.7155e-01 +1.0190e-01 +1.3483e+00 +1.8211e+00 -1.4203e+00
42 +7.568820114e+01 +7.568820114e+01 +6.647820114e+01 +6.647820114e+01 +5.2444e-01 +5.6274e-01 +1.2855e+00 +9.7307e-01 -2.1069e+00
49 +6.767711053e+01 +6.767711053e+01 +5.846711053e+01 +5.846711053e+01 +4.2296e-01 -6.8930e-03 +8.4466e-01 +2.6487e+00 -2.2166e+00
50 +5.922005445e+01 +5.922005445e+01 +5.001005445e+01 +5.001005445e+01 +3.2135e-01 +6.9991e-01 +5.6545e-01 +3.0074e+00 -2.8334e+00
54 +5.061568744e+01 +5.061568744e+01 +4.140568744e+01 +4.140568744e+01 +8.5081e-01 -8.6662e-01 +1.3651e+00 +2.0207e+00 -4.2215e+00
58 +4.665931889e+01 +4.665931889e+01 +3.744931889e+01 +3.744931889e+01 +1.4721e+00 -2.0582e-01 +1.6604e+00 +8.5426e-01 -5.2949e+00
59 +4.326863157e+01 +4.326863157e+01 +3.405863157e+01 +3.405863157e+01 +9.4629e-01 +4.3474e-01 +2.4053e+00 +9.2926e-01 -5.6167e+00
63 +3.981417454e+01 +3.981417454e+01 +3.060417454e+01 +3.060417454e+01 +5.7183e-01 +4.2306e-01 +1.4100e+00 +2.1736e+00 -5.5840e+00
66 +3.628782628e+01 +3.628782628e+01 +2.707782628e+01 +2.707782628e+01 +8.8149e-01 -4.7338e-01 +1.0540e+00 +3.2293e+00 -1.0419e+01
71 +3.390992294e+01 +3.390992294e+01 +2.469992294e+01 +2.469992294e+01 +1.1886e+00 +9.8607e-01 +3.4055e+00 +4.5438e+00 -3.4647e+00
72 +2.992607234e+01 +2.992607234e+01 +2.071607234e+01 +2.071607234e+01 +2.9430e-01 +1.3251e+00 +3.1714e+00 +2.7055e+00 -5.2136e+00
76 +2.779964346e+01 +2.779964346e+01 +1.858964346e+01 +1.858964346e+01 +8.9471e-01 +1.3003e+00 +5.4131e+00 +2.8115e+00 -4.5191e+00
81 +1.977728106e+01 +1.977728106e+01 +1.056728106e+01 +1.056728106e+01 +3.0512e-01 +2.1058e+00 +3.6728e+00 +6.3806e+00 -4.4261e+00
83 +1.552536759e+01 +1.552536759e+01 +6.315367587e+00 +6.315367587e+00 +8.5384e-01 +1.4199e-01 +7.8098e+00 +4.8326e+00 -4.8201e+00
95 +1.300985412e+01 +1.300985412e+01 +3.799854119e+00 +3.799854119e+00 -8.3291e-01 +2.3635e+00 +5.2037e+00 +4.5575e+00 -7.3098e+00
101 +1.174946616e+01 +1.174946616e+01 +2.539466165e+00 +2.539466165e+00 -1.9724e+00 +2.3137e+00 +8.0509e+00 +7.1249e+00 -5.8085e+00
109 +9.356182521e+00 +9.356182521e+00 +1.461825210e-01 +1.461825210e-01 -1.0445e+00 +3.1377e+00 +6.7281e+00 +6.0921e+00 -7.1403e+00
119 +5.650459361e+00 +5.650459361e+00 -3.559540639e+00 -3.559540639e+00 +1.6497e+00 +3.7065e+00 +8.9288e+00 +6.3801e+00 -5.8139e+00
123 +5.458656369e+00 +5.458656369e+00 -3.751343631e+00 -3.751343631e+00 +2.0201e+00 +3.6061e+00 +7.2717e+00 +6.5913e+00 -6.3621e+00
130 +5.364832379e+00 +5.364832379e+00 -3.845167621e+00 -3.845167621e+00 +6.6163e-01 +4.4228e+00 +7.9971e+00 +8.8468e+00 -5.4097e+00
131 +4.691252643e+00 +4.691252643e+00 -4.518747357e+00 -4.518747357e+00 +2.5235e+00 +3.7546e+00 +6.7702e+00 +8.3062e+00 -8.4971e+00
