% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.554021144e+01 +7.554021144e+01 +1.468902114e+02 +1.468902114e+02 +0.0000e+00 +0.0000e+00
3 +1.128317176e+01 +1.128317176e+01 +8.263317176e+01 +8.263317176e+01 +1.8482e-01 -1.9122e-01
18 +1.025538187e+01 +1.025538187e+01 +8.160538187e+01 +8.160538187e+01 -7.7957e-03 -2.1868e-01
30 +7.032686465e+00 +7.032686465e+00 +7.838268646e+01 +7.838268646e+01 +2.2678e-01 -2.2726e-01
41 +4.937562384e+00 +4.937562384e+00 +7.628756238e+01 +7.628756238e+01 +4.1541e-01 -2.2427e-01
55 +4.491364951e+00 +4.491364951e+00 +7.584136495e+01 +7.584136495e+01 +4.8218e-01 -1.9664e-01
65 +3.754143178e+00 +3.754143178e+00 +7.510414318e+01 +7.510414318e+01 +5.3421e-01 -1.9410e-01
88 +3.426438236e+00 +3.426438236e+00 +7.477643824e+01 +7.477643824e+01 +4.2239e-01 -2.0837e-01
106 +3.130282330e+00 +3.130282330e+00 +7.448028233e+01 +7.448028233e+01 +3.4064e-01 -2.1087e-01
132 +2.900336977e+00 +2.900336977e+00 +7.425033698e+01 +7.425033698e+01 +4.7052e-01 -2.1478e-01
146 +2.802404469e+00 +2.802404469e+00 +7.415240447e+01 +7.415240447e+01 +4.8214e-01 -2.0743e-01
149 +2.500740712e+00 +2.500740712e+00 +7.385074071e+01 +7.385074071e+01 +5.3313e-01 -2.0885e-01
163 +1.377638538e+00 +1.377638538e+00 +7.272763854e+01 +7.272763854e+01 +5.8681e-01 -2.1081e-01
246 +1.284748457e+00 +1.284748457e+00 +7.263474846e+01 +7.263474846e+01 +5.9052e-01 -2.1090e-01
276 +1.228475855e+00 +1.228475855e+00 +7.257847586e+01 +7.257847586e+01 +5.9099e-01 -2.1075e-01
394 +1.195656663e+00 +1.195656663e+00 +7.254565666e+01 +7.254565666e+01 +5.9083e-01 -2.1072e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.629527895e+02 +2.629527895e+02 -9.226721048e+01 -9.226721048e+01 +0.0000e+00 +0.0000e+00
3 +6.134730941e+01 +6.134730941e+01 -2.938726906e+02 -2.938726906e+02 -3.7034e-01 -4.1255e-01
22 +4.592364515e+01 +4.592364515e+01 -3.092963548e+02 -3.092963548e+02 -8.1033e-03 -3.0916e-01
29 +4.362377046e+01 +4.362377046e+01 -3.115962295e+02 -3.115962295e+02 -3.0204e-01 -4.4019e-01
37 +3.667040695e+01 +3.667040695e+01 -3.185495930e+02 -3.185495930e+02 -6.4929e-01 -5.9384e-01
65 +2.465623774e+01 +2.465623774e+01 -3.305637623e+02 -3.305637623e+02 -1.0196e+00 -7.8819e-01
69 +1.500028978e+01 +1.500028978e+01 -3.402197102e+02 -3.402197102e+02 -5.6301e-01 -1.5377e+00
117 +1.263388693e+01 +1.263388693e+01 -3.425861131e+02 -3.425861131e+02 -1.8628e-01 -1.3875e+00
135 +1.120545444e+01 +1.120545444e+01 -3.440145456e+02 -3.440145456e+02 -1.7863e-01 -1.3800e+00
281 +1.071682685e+01 +1.071682685e+01 -3.445031732e+02 -3.445031732e+02 -6.3013e-02 -1.3289e+00
333 +1.069548996e+01 +1.069548996e+01 -3.445245100e+02 -3.445245100e+02 -6.3796e-02 -1.3289e+00
447 +1.042965789e+01 +1.042965789e+01 -3.447903421e+02 -3.447903421e+02 -6.3667e-02 -1.3290e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.418304207e+01 +3.418304207e+01 +1.333530421e+02 +1.333530421e+02 +0.0000e+00 +0.0000e+00
2 +2.130782948e+01 +2.130782948e+01 +1.204778295e+02 +1.204778295e+02 +1.2849e-01 -1.7113e-02
4 +1.855806540e+01 +1.855806540e+01 +1.177280654e+02 +1.177280654e+02 +3.4975e-01 -3.5638e-01
6 +1.771945667e+01 +1.771945667e+01 +1.168894567e+02 +1.168894567e+02 +7.1507e-02 +1.6509e-01
16 +1.361888813e+01 +1.361888813e+01 +1.127888881e+02 +1.127888881e+02 +1.5677e-01 -1.9512e-03
29 +9.692612948e+00 +9.692612948e+00 +1.088626129e+02 +1.088626129e+02 +1.8526e-01 -6.7168e-02
107 +9.249837870e+00 +9.249837870e+00 +1.084198379e+02 +1.084198379e+02 +1.8617e-01 -6.4780e-02
183 +9.007303093e+00 +9.007303093e+00 +1.081773031e+02 +1.081773031e+02 +1.9427e-01 -7.7429e-02
226 +8.666476404e+00 +8.666476404e+00 +1.078364764e+02 +1.078364764e+02 +1.9426e-01 -7.8669e-02
253 +8.283224218e+00 +8.283224218e+00 +1.074532242e+02 +1.074532242e+02 +1.9254e-01 -7.5527e-02
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.376199996e+01 +6.376199996e+01 -4.541480000e+02 -4.541480000e+02 +0.0000e+00 +0.0000e+00
3 +1.890153878e+01 +1.890153878e+01 -4.990084612e+02 -4.990084612e+02 -1.9120e-01 +4.5546e-02
20 +1.261067685e+01 +1.261067685e+01 -5.052993231e+02 -5.052993231e+02 -1.8019e-01 +9.6427e-02
44 +1.068366289e+01 +1.068366289e+01 -5.072263371e+02 -5.072263371e+02 -2.9137e-01 +4.8974e-03
147 +9.660393717e+00 +9.660393717e+00 -5.082496063e+02 -5.082496063e+02 -3.0979e-01 -7.0501e-03
257 +9.452294608e+00 +9.452294608e+00 -5.084577054e+02 -5.084577054e+02 -3.1242e-01 -6.9215e-03
261 +9.163711226e+00 +9.163711226e+00 -5.087462888e+02 -5.087462888e+02 -3.0822e-01 -5.0692e-03
300 +9.027289944e+00 +9.027289944e+00 -5.088827101e+02 -5.088827101e+02 -3.0697e-01 -4.7992e-03
388 +8.849631257e+00 +8.849631257e+00 -5.090603687e+02 -5.090603687e+02 -3.0606e-01 -4.3868e-03
487 +8.673495912e+00 +8.673495912e+00 -5.092365041e+02 -5.092365041e+02 -3.0539e-01 -4.1405e-03
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.084914332e+01 +7.084914332e+01 +1.363914332e+01 +1.363914332e+01 +0.0000e+00 +0.0000e+00
2 +3.263087102e+01 +3.263087102e+01 -2.457912898e+01 -2.457912898e+01 +4.4074e-02 +1.4030e-01
3 +2.886925267e+01 +2.886925267e+01 -2.834074733e+01 -2.834074733e+01 +9.8036e-02 -9.7959e-02
7 +2.820375865e+01 +2.820375865e+01 -2.900624135e+01 -2.900624135e+01 -1.2006e-01 -6.1912e-02
8 +2.378059453e+01 +2.378059453e+01 -3.342940547e+01 -3.342940547e+01 -2.7091e-01 -1.1981e-02
11 +1.707203771e+01 +1.707203771e+01 -4.013796229e+01 -4.013796229e+01 -1.9907e-01 -1.0692e-01
25 +1.426624361e+01 +1.426624361e+01 -4.294375639e+01 -4.294375639e+01 -9.2901e-03 -2.5723e-01
34 +1.351406643e+01 +1.351406643e+01 -4.369593357e+01 -4.369593357e+01 +3.9431e-01 -6.0591e-01
42 +1.327174187e+01 +1.327174187e+01 -4.393825813e+01 -4.393825813e+01 +1.0868e+00 +1.6315e-01
47 +3.171358591e+00 +3.171358591e+00 -5.403864141e+01 -5.403864141e+01 +3.8846e-01 -7.2732e-01
132 +2.821709274e+00 +2.821709274e+00 -5.438829073e+01 -5.438829073e+01 +1.0252e+00 +4.7720e-02
167 +2.581594511e+00 +2.581594511e+00 -5.462840549e+01 -5.462840549e+01 +1.0472e+00 +3.2201e-02
181 +2.483514160e+00 +2.483514160e+00 -5.472648584e+01 -5.472648584e+01 +1.0506e+00 +2.9625e-02
214 +2.341677088e+00 +2.341677088e+00 -5.486832291e+01 -5.486832291e+01 +1.0971e+00 -1.4576e-02
227 +2.270492667e+00 +2.270492667e+00 -5.493950733e+01 -5.493950733e+01 +1.1002e+00 -1.9226e-02
247 +2.154027634e+00 +2.154027634e+00 -5.505597237e+01 -5.505597237e+01 +1.0627e+00 +1.2019e-02
270 +1.996846436e+00 +1.996846436e+00 -5.521315356e+01 -5.521315356e+01 +1.1130e+00 -2.9560e-02
408 +1.967562306e+00 +1.967562306e+00 -5.524243769e+01 -5.524243769e+01 +1.1125e+00 -2.8934e-02
443 +1.943450282e+00 +1.943450282e+00 -5.526654972e+01 -5.526654972e+01 +1.1138e+00 -3.0039e-02
% function evaluation | noise-free fitness - Fopt (-1.237300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.459260310e+02 +2.459260310e+02 +1.221960310e+02 +1.221960310e+02 +0.0000e+00 +0.0000e+00
2 +2.085956230e+02 +2.085956230e+02 +8.486562303e+01 +8.486562303e+01 -2.3280e-03 +4.9649e-02
3 +1.777593863e+02 +1.777593863e+02 +5.402938632e+01 +5.402938632e+01 -1.1456e-01 -1.0100e-01
4 +1.330890961e+02 +1.330890961e+02 +9.359096079e+00 +9.359096079e+00 -6.3944e-03 +1.4818e-01
