% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.205674855e+02 +1.205674855e+02 +1.919174855e+02 +1.919174855e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +1.038171394e+02 +1.038171394e+02 +1.751671394e+02 +1.751671394e+02 -3.4095e-01 -4.2829e-02 +7.6804e-03 -7.7675e-02 -1.8537e-01
5 +9.965178801e+01 +9.965178801e+01 +1.710017880e+02 +1.710017880e+02 +4.5254e-02 +1.2384e-01 -3.3128e-01 +2.3077e-02 -3.0344e-01
9 +9.585417340e+01 +9.585417340e+01 +1.672041734e+02 +1.672041734e+02 +8.1748e-03 +1.1917e-01 -5.6766e-03 +1.9023e-02 -2.9823e-01
10 +5.609956159e+01 +5.609956159e+01 +1.274495616e+02 +1.274495616e+02 -1.3279e-01 +2.8327e-01 -3.8344e-01 -8.6141e-02 -7.6995e-01
11 +5.328476029e+01 +5.328476029e+01 +1.246347603e+02 +1.246347603e+02 -1.3149e-01 +1.0620e-01 +4.8096e-01 +1.1431e-01 -2.7569e-01
12 +2.885347144e+01 +2.885347144e+01 +1.002034714e+02 +1.002034714e+02 -2.8116e-01 -9.1228e-02 -2.7965e-01 -2.1982e-01 -5.7597e-01
16 +2.776915139e+01 +2.776915139e+01 +9.911915139e+01 +9.911915139e+01 -3.1106e-01 -1.3663e-01 -2.1353e-01 -8.6342e-02 -4.5770e-01
43 +1.962896239e+01 +1.962896239e+01 +9.097896239e+01 +9.097896239e+01 +7.4541e-02 +2.1778e-01 -6.2437e-02 -5.5460e-02 -1.3217e+00
58 +1.715689656e+01 +1.715689656e+01 +8.850689656e+01 +8.850689656e+01 +2.7405e-01 +1.4083e-01 -8.5950e-01 -1.5934e-01 -2.1971e+00
64 +1.653631044e+01 +1.653631044e+01 +8.788631044e+01 +8.788631044e+01 -4.6214e-02 +5.9269e-01 -6.4787e-01 -1.9471e-01 -2.1947e+00
82 +9.847259483e+00 +9.847259483e+00 +8.119725948e+01 +8.119725948e+01 -3.9621e-02 +2.3468e-01 -8.3055e-01 +1.2267e+00 -1.4893e+00
89 +5.718587631e+00 +5.718587631e+00 +7.706858763e+01 +7.706858763e+01 -8.3257e-02 +1.6836e-01 -6.6536e-01 +8.8903e-01 -2.0321e+00
